complaint_id,complaint_timestamp,incident_timestamp,fraud_type,channel,reported_loss_amount,victim_state,victim_district,victim_city,victim_area,victim_pincode,victim_lat,victim_lon,victim_rural_urban,victim_bank,device_type,is_otp_shared,clicked_malicious_link,urgency_score,account_age_months,num_transactions,fraud_description_category
CASE_000097,2026-03-24 21:53:05.194103193,2026-03-24 18:04:06.415937886,UPI Fraud,Net Banking,5990.19,Madhya Pradesh,Indore,Indore,Area-35,48585,22.70391250498329,75.75493080023249,Semi-Urban,SBI,Android,1,1,0.783,39,5,UPI Fraud
CASE_000098,2024-02-18 18:22:20.912190867,2024-02-18 17:28:46.037185249,UPI Fraud,Wallet,7160.02,Telangana,Hyderabad,Hyderabad,Area-8,58732,17.351442388376036,78.52543013922603,Semi-Urban,HDFC Bank,Android,0,1,0.415,41,4,UPI Fraud
CASE_000099,2026-01-20 02:04:54.313144469,2026-01-20 01:56:39.957527168,Investment Scam,Wallet,32855.24,Delhi,New Delhi,Delhi,Area-38,75270,28.494657214446324,77.16577914491411,Rural,SBI,iOS,1,1,0.494,55,1,Investment Scam
CASE_000100,2026-02-26 17:48:05.434031138,2026-02-26 13:18:29.456737697,Impersonation (Digital Arrest/Officer),UPI,74323.45,Maharashtra,Mumbai City,Mumbai,Area-13,70891,19.07111876013645,72.99244057981517,Urban,ICICI Bank,Android,0,0,0.663,79,4,Impersonation (Digital Arrest/Officer)
CASE_000101,2025-08-16 13:11:18.690795226,2025-08-16 07:31:01.221813492,Investment Scam,NEFT,109993.63,West Bengal,Kolkata,Kolkata,Area-9,76294,22.594742137102966,88.2945111731007,Urban,Canara Bank,Android,1,0,0.448,163,4,Investment Scam
CASE_000102,2024-09-03 15:41:50.208420592,2024-09-03 13:02:13.834753275,Impersonation (Digital Arrest/Officer),Net Banking,61066.43,Uttar Pradesh,Lucknow,Lucknow,Area-38,82423,26.939804703681173,80.9190416506994,Semi-Urban,Bank of Baroda,Android,1,0,0.452,211,5,Impersonation (Digital Arrest/Officer)
CASE_000103,2025-05-20 10:23:47.634814262,2025-05-20 05:28:11.921628900,UPI Fraud,UPI,4315.61,West Bengal,Kolkata,Kolkata,Area-57,79333,22.61170862119525,88.38075353990429,Semi-Urban,HDFC Bank,iOS,1,0,0.382,180,2,UPI Fraud
CASE_000104,2025-12-22 06:54:33.548379349,2025-12-21 17:44:34.001353398,UPI Fraud,NEFT,48671.51,Maharashtra,Mumbai City,Mumbai,Area-21,65225,19.02972697761235,72.92837809628156,Urban,Punjab National Bank,Desktop,0,1,0.35,147,4,UPI Fraud
CASE_000105,2025-10-10 13:41:55.508752687,2025-10-10 10:28:57.358901255,UPI Fraud,Card,8581.44,Karnataka,Bengaluru Urban,Bengaluru,Area-30,72219,13.041510509697,77.56088531594746,Urban,SBI,Android,1,0,0.496,44,5,UPI Fraud
CASE_000106,2026-02-09 09:31:14.250769746,2026-02-09 00:32:42.924844332,Remote Access Scam,IMPS,1885.55,Delhi,New Delhi,Delhi,Area-27,53825,28.612708718774886,77.16541946807922,Semi-Urban,ICICI Bank,Android,1,0,0.589,91,3,Remote Access Scam
CASE_000107,2025-07-22 17:11:44.410321498,2025-07-22 15:05:20.381749183,Phishing,Card,3543.8,Uttar Pradesh,Lucknow,Lucknow,Area-39,54195,26.75104976079889,80.8761453408816,Semi-Urban,Canara Bank,Android,1,0,0.836,32,4,Phishing
CASE_000108,2024-07-04 16:32:36.226230477,2024-07-04 12:45:44.496505752,UPI Fraud,Net Banking,13126.63,West Bengal,Kolkata,Kolkata,Area-41,81828,22.533300613734635,88.29515713960292,Urban,Axis Bank,iOS,1,0,0.699,143,2,UPI Fraud
CASE_000109,2024-02-24 13:30:29.708409340,2024-02-24 10:09:59.489146501,Impersonation (Digital Arrest/Officer),Wallet,32399.79,Gujarat,Ahmedabad,Ahmedabad,Area-14,65503,22.96456879818608,72.54622924612723,Semi-Urban,Canara Bank,iOS,0,0,0.63,81,4,Impersonation (Digital Arrest/Officer)
CASE_000110,2025-10-18 13:32:19.850241601,2025-10-18 02:21:05.513958409,UPI Fraud,IMPS,31920.82,Delhi,New Delhi,Delhi,Area-19,58247,28.6329801956738,77.2524104638035,Semi-Urban,Bank of Baroda,Android,0,0,0.847,76,6,UPI Fraud
CASE_000111,2024-10-14 05:05:47.228114633,2024-10-14 02:01:30.145614419,UPI Fraud,UPI,5459.95,Maharashtra,Mumbai City,Mumbai,Area-7,46765,18.98813067532472,72.79118667568738,Semi-Urban,Canara Bank,Android,0,0,0.25,181,5,UPI Fraud
CASE_000112,2024-11-08 04:14:59.290734720,2024-11-07 23:12:27.232986830,Card Fraud,UPI,101478.86,West Bengal,Kolkata,Kolkata,Area-29,77918,22.595597153171102,88.4015793995887,Semi-Urban,HDFC Bank,Android,0,0,0.894,31,3,Card Fraud
CASE_000113,2024-05-27 15:20:51.513457771,2024-05-27 10:12:08.067585502,UPI Fraud,IMPS,37538.56,Telangana,Hyderabad,Hyderabad,Area-15,74757,17.398892440853842,78.49649122425117,Semi-Urban,ICICI Bank,iOS,1,0,0.727,7,4,UPI Fraud
CASE_000114,2026-02-06 13:47:46.083989513,2026-02-06 13:09:01.801941521,OTP Fraud,Wallet,11225.4,Maharashtra,Thane,Thane,Area-59,62659,19.21847806032182,72.99048116033055,Urban,Axis Bank,iOS,0,0,0.42,199,3,OTP Fraud
CASE_000115,2024-04-10 01:47:24.977771287,2024-04-09 22:57:12.952585805,Fake Customer Care,Net Banking,1375.85,West Bengal,Kolkata,Kolkata,Area-5,74465,22.481718258846122,88.28525499314578,Urban,Canara Bank,Feature Phone,1,0,0.414,232,6,Fake Customer Care
CASE_000116,2025-05-25 20:58:21.713533658,2025-05-25 18:54:59.317309231,UPI Fraud,UPI,3624.1,Maharashtra,Thane,Thane,Area-43,48200,19.193348959790935,73.01538309305244,Semi-Urban,Punjab National Bank,Feature Phone,1,0,0.595,82,7,UPI Fraud
CASE_000117,2024-01-10 00:31:54.068808216,2024-01-09 19:42:42.516297126,Remote Access Scam,UPI,10125.09,West Bengal,Kolkata,Kolkata,Area-3,45629,22.629729892726015,88.4356317619247,Rural,Punjab National Bank,Android,0,0,0.671,67,1,Remote Access Scam
CASE_000118,2024-09-28 14:33:12.830099476,2024-09-28 07:05:17.348934337,Marketplace Fraud (OLX/e-commerce),UPI,6032.58,Tamil Nadu,Chennai,Chennai,Area-11,44291,12.94906832424915,80.25706842290637,Urban,HDFC Bank,iOS,1,0,0.294,169,6,Marketplace Fraud (OLX/e-commerce)
CASE_000119,2025-09-01 18:52:01.150911723,2025-09-01 15:41:50.250023223,Fake Customer Care,Card,15992.89,Maharashtra,Mumbai City,Mumbai,Area-58,49744,19.09645158915145,72.90846344784428,Urban,SBI,Android,0,0,0.261,200,5,Fake Customer Care
CASE_000120,2024-03-04 06:33:20.012027422,2024-03-04 03:01:14.996612648,Marketplace Fraud (OLX/e-commerce),Net Banking,500.0,West Bengal,Kolkata,Kolkata,Area-3,40961,22.48998826850463,88.3401082272991,Urban,Axis Bank,Android,0,1,0.902,48,4,Marketplace Fraud (OLX/e-commerce)
CASE_000121,2025-06-17 15:19:07.355827277,2025-06-17 12:37:11.057000108,UPI Fraud,Card,22929.69,Delhi,New Delhi,Delhi,Area-20,65980,28.68377191268107,77.23610598840442,Semi-Urban,Axis Bank,iOS,0,1,0.69,135,8,UPI Fraud
CASE_000122,2026-03-31 17:00:50.192288329,2026-03-31 08:10:07.981007501,UPI Fraud,Net Banking,3510.32,Karnataka,Bengaluru Urban,Bengaluru,Area-3,67593,12.979074125940508,77.59992113463232,Urban,Punjab National Bank,Android,1,0,0.75,239,5,UPI Fraud
CASE_000123,2024-07-20 16:38:23.583320189,2024-07-20 15:22:27.097761411,Investment Scam,UPI,99191.12,Gujarat,Surat,Surat,Area-16,50102,21.16559646257779,72.78125419043812,Rural,Bank of Baroda,iOS,1,0,0.645,34,5,Investment Scam
CASE_000124,2026-04-13 08:20:36.698471846,2026-04-13 04:29:13.204229236,OTP Fraud,UPI,28538.51,Uttar Pradesh,Lucknow,Lucknow,Area-37,64234,26.855602180935104,80.96272542617004,Urban,HDFC Bank,Android,0,0,0.427,154,6,OTP Fraud
CASE_000125,2024-03-25 19:26:49.237147817,2024-03-25 16:28:46.688413466,UPI Fraud,UPI,1629.59,Delhi,New Delhi,Delhi,Area-15,79589,28.586140475637908,77.22866753762504,Urban,Kotak Mahindra Bank,Android,0,1,0.672,32,8,UPI Fraud
CASE_000126,2025-02-12 15:36:14.297056875,2025-02-12 12:36:32.962027311,Fake Customer Care,UPI,16361.54,Tamil Nadu,Chennai,Chennai,Area-13,59383,13.057359258713198,80.15438950869124,Urban,ICICI Bank,Android,1,0,0.336,119,3,Fake Customer Care
CASE_000127,2024-01-13 07:59:55.737708249,2024-01-13 06:03:40.673012351,Phishing,Wallet,19755.83,Karnataka,Bengaluru Urban,Bengaluru,Area-36,49341,12.980084112812815,77.5495514197189,Semi-Urban,Kotak Mahindra Bank,Android,0,0,0.505,109,6,Phishing
CASE_000128,2024-12-28 09:21:30.312110151,2024-12-28 02:36:22.320087504,UPI Fraud,Net Banking,28457.37,Gujarat,Ahmedabad,Ahmedabad,Area-9,44538,23.024984308063154,72.57442240754862,Urban,Bank of Baroda,iOS,1,1,0.47,179,5,UPI Fraud
CASE_000129,2024-07-16 23:28:30.413965836,2024-07-16 19:52:41.478593294,Investment Scam,IMPS,75928.06,Maharashtra,Nagpur,Nagpur,Area-48,46527,21.05782151406671,79.17543028821736,Urban,Kotak Mahindra Bank,Desktop,0,0,0.549,153,10,Investment Scam
CASE_000130,2024-01-29 14:38:07.323648712,2024-01-29 13:59:22.329132277,Impersonation (Digital Arrest/Officer),UPI,10368.19,Karnataka,Bengaluru Urban,Bengaluru,Area-30,76767,12.928026073243643,77.71448341241855,Semi-Urban,Canara Bank,iOS,0,0,0.701,65,7,Impersonation (Digital Arrest/Officer)
CASE_000131,2026-03-26 14:05:46.399512845,2026-03-26 13:14:51.827278331,UPI Fraud,Card,11685.36,Maharashtra,Mumbai City,Mumbai,Area-24,57359,19.122166746046975,72.8173361950896,Semi-Urban,Axis Bank,Android,0,0,0.24,1,3,UPI Fraud
CASE_000132,2025-09-12 17:55:43.349686082,2025-09-12 16:46:37.285257943,Investment Scam,Card,45156.33,Uttar Pradesh,Lucknow,Lucknow,Area-2,78972,26.89279723249592,80.96008917362646,Urban,Kotak Mahindra Bank,Android,0,1,0.255,35,7,Investment Scam
CASE_000133,2025-03-01 10:40:25.133249101,2025-03-01 07:45:43.039333805,UPI Fraud,Net Banking,11524.34,Uttar Pradesh,Lucknow,Lucknow,Area-55,71994,26.90887827971669,81.04774260111209,Urban,Punjab National Bank,Android,1,0,0.406,183,8,UPI Fraud
CASE_000134,2024-09-15 06:27:08.806353600,2024-09-15 01:39:24.389572278,OTP Fraud,Net Banking,2401.96,Maharashtra,Pune,Pune,Area-26,45801,18.514916772346012,73.86955889044783,Rural,Canara Bank,iOS,0,0,0.381,152,4,OTP Fraud
CASE_000135,2026-04-16 02:36:41.202781146,2026-04-15 21:25:30.767668486,OTP Fraud,IMPS,69447.35,Telangana,Hyderabad,Hyderabad,Area-16,53817,17.46699997112312,78.49909494929153,Urban,Kotak Mahindra Bank,iOS,0,0,0.317,82,7,OTP Fraud
CASE_000136,2024-05-03 00:22:04.976850679,2024-05-02 23:21:37.766596571,OTP Fraud,IMPS,10297.15,Delhi,New Delhi,Delhi,Area-6,44748,28.63123812068195,77.22021051445184,Rural,Canara Bank,iOS,0,0,0.441,205,4,OTP Fraud
CASE_000137,2024-03-31 04:22:36.989938679,2024-03-30 21:37:40.319181877,Impersonation (Digital Arrest/Officer),UPI,18161.23,Maharashtra,Thane,Thane,Area-1,74774,19.102115171656003,72.98007002886797,Rural,ICICI Bank,Desktop,0,0,0.193,208,2,Impersonation (Digital Arrest/Officer)
CASE_000138,2024-10-09 16:21:54.567484176,2024-10-09 11:20:23.693835910,Phishing,Wallet,4422.38,Maharashtra,Mumbai City,Mumbai,Area-33,74359,19.02293384882095,72.78344555686812,Semi-Urban,Bank of Baroda,Android,0,0,0.335,100,2,Phishing
CASE_000139,2024-04-26 17:19:49.860999162,2024-04-26 13:53:33.937834725,Impersonation (Digital Arrest/Officer),UPI,5999.37,Gujarat,Ahmedabad,Ahmedabad,Area-39,48572,22.972812442535464,72.69198155108752,Urban,ICICI Bank,Android,1,0,0.302,93,5,Impersonation (Digital Arrest/Officer)
CASE_000140,2024-09-16 01:31:06.900917616,2024-09-15 21:26:04.558422551,Marketplace Fraud (OLX/e-commerce),Wallet,2695.37,Maharashtra,Nashik,Nashik,Area-51,48254,19.98439470453865,73.92815382153236,Urban,SBI,iOS,1,1,0.757,138,3,Marketplace Fraud (OLX/e-commerce)
CASE_000141,2025-07-03 08:17:05.896498978,2025-07-03 05:21:35.608651899,UPI Fraud,UPI,8316.91,Karnataka,Bengaluru Urban,Bengaluru,Area-44,43870,12.997736026584551,77.48738238122907,Urban,Bank of Baroda,iOS,1,0,0.202,43,4,UPI Fraud
CASE_000142,2024-04-04 23:17:57.109667823,2024-04-04 20:13:12.756366379,Phishing,IMPS,21997.74,Uttar Pradesh,Lucknow,Lucknow,Area-14,73381,26.870210756724962,80.91545646322467,Urban,Kotak Mahindra Bank,Android,1,0,0.563,192,1,Phishing
CASE_000143,2025-12-29 14:35:06.109168338,2025-12-29 10:44:47.212232508,UPI Fraud,UPI,25531.45,Maharashtra,Mumbai City,Mumbai,Area-21,69876,19.000509858979953,72.91559514356645,Urban,SBI,iOS,0,0,0.875,198,1,UPI Fraud
CASE_000144,2026-03-22 23:22:50.718961556,2026-03-22 21:03:04.194376722,Phishing,Wallet,4583.7,Karnataka,Bengaluru Urban,Bengaluru,Area-28,50675,13.071050773131118,77.67494674190111,Urban,ICICI Bank,Desktop,0,1,0.54,28,7,Phishing
CASE_000145,2026-03-14 07:32:03.012673085,2026-03-14 06:44:32.717144743,UPI Fraud,Card,6360.59,Gujarat,Surat,Surat,Area-9,58267,21.165142673938217,72.8581615129404,Semi-Urban,Axis Bank,Android,0,0,0.425,163,3,UPI Fraud
CASE_000146,2026-04-09 09:56:43.222201716,2026-04-09 05:02:48.980697960,Card Fraud,UPI,14974.06,Gujarat,Ahmedabad,Ahmedabad,Area-43,74822,23.002135320746614,72.58871095076393,Urban,Canara Bank,Android,1,0,0.686,208,4,Card Fraud
CASE_000147,2026-05-03 14:50:21.954376945,2026-05-03 13:37:26.583087683,Investment Scam,NEFT,12675.83,Maharashtra,Pune,Pune,Area-18,48257,18.58167901655711,73.94136244885813,Urban,HDFC Bank,iOS,0,0,0.618,189,4,Investment Scam
CASE_000148,2024-02-14 12:29:02.995317675,2024-02-14 08:54:00.113070596,Phishing,Wallet,3321.18,Maharashtra,Thane,Navi Mumbai,Area-19,74168,19.00573357610598,72.9446234528034,Semi-Urban,SBI,Android,0,0,0.343,229,1,Phishing
CASE_000149,2024-02-26 01:57:53.744472560,2024-02-26 00:56:10.572926236,Impersonation (Digital Arrest/Officer),IMPS,18758.2,West Bengal,Kolkata,Kolkata,Area-44,59997,22.629947791682156,88.34124496025423,Semi-Urban,SBI,Android,0,0,0.531,176,1,Impersonation (Digital Arrest/Officer)
CASE_000150,2024-10-23 06:17:35.377977997,2024-10-23 00:58:09.535805251,Investment Scam,UPI,32939.73,Maharashtra,Mumbai City,Mumbai,Area-6,47768,19.063767052070673,72.87803617985193,Rural,HDFC Bank,Desktop,0,0,0.164,196,4,Investment Scam
CASE_000151,2025-04-12 09:11:47.934549508,2025-04-12 06:50:38.603019871,UPI Fraud,UPI,4941.57,Telangana,Hyderabad,Hyderabad,Area-55,79447,17.3112833800281,78.4114237402171,Urban,Axis Bank,Android,0,0,0.787,19,5,UPI Fraud
CASE_000152,2026-02-17 13:29:16.254674719,2026-02-17 12:17:28.953848362,Investment Scam,Wallet,24356.52,Maharashtra,Pune,Pune,Area-3,59676,18.47686377656693,73.84192574943647,Semi-Urban,Punjab National Bank,Android,0,0,0.747,140,3,Investment Scam
CASE_000153,2024-01-11 20:52:39.076725809,2024-01-11 18:59:58.465747834,UPI Fraud,NEFT,3322.93,Gujarat,Ahmedabad,Ahmedabad,Area-16,58415,23.022693866674278,72.70497316485121,Urban,Axis Bank,Android,0,1,0.469,16,3,UPI Fraud
CASE_000154,2025-01-04 15:23:10.199513241,2025-01-04 12:28:16.381179221,Marketplace Fraud (OLX/e-commerce),UPI,22329.64,Delhi,New Delhi,Delhi,Area-13,43811,28.568556901356718,77.13328203838417,Rural,SBI,iOS,0,0,0.4,177,7,Marketplace Fraud (OLX/e-commerce)
CASE_000155,2025-06-16 06:32:54.506206566,2025-06-16 03:17:58.402839474,Impersonation (Digital Arrest/Officer),Card,19560.41,Delhi,New Delhi,Delhi,Area-56,49295,28.609412725132547,77.32503497842794,Urban,Bank of Baroda,Android,0,0,0.377,127,8,Impersonation (Digital Arrest/Officer)
CASE_000156,2025-02-11 02:14:47.359418229,2025-02-10 17:02:57.570807494,UPI Fraud,Net Banking,19266.2,West Bengal,Kolkata,Kolkata,Area-24,60686,22.584750512326707,88.34089251546351,Urban,Axis Bank,Desktop,0,0,0.582,198,2,UPI Fraud
CASE_000157,2024-08-05 21:57:13.207661034,2024-08-05 18:06:01.480335213,Fake Customer Care,ATM,12977.73,Maharashtra,Mumbai City,Mumbai,Area-20,80361,19.0716561181436,72.97424978621392,Urban,Canara Bank,Android,1,0,0.81,89,3,Fake Customer Care
CASE_000158,2024-06-20 19:35:46.939271531,2024-06-20 18:30:29.677950140,Phishing,Net Banking,19215.4,Telangana,Hyderabad,Hyderabad,Area-30,54801,17.2557652320613,78.50805096662215,Urban,Axis Bank,Android,0,0,0.54,106,5,Phishing
CASE_000159,2024-03-07 10:02:33.503788936,2024-03-07 05:40:32.902665072,Investment Scam,UPI,47844.45,Gujarat,Surat,Surat,Area-17,61145,21.148586396803907,72.85378936090683,Semi-Urban,Kotak Mahindra Bank,Android,0,1,0.459,108,2,Investment Scam
CASE_000160,2024-04-18 12:20:10.881836044,2024-04-18 11:29:19.848934770,Phishing,Wallet,3867.84,Tamil Nadu,Chennai,Chennai,Area-44,54823,13.182384054519733,80.28029438253692,Urban,ICICI Bank,Android,1,0,0.571,113,3,Phishing
CASE_000161,2026-06-12 12:13:08.660290908,2026-06-12 10:19:04.016628981,UPI Fraud,IMPS,46854.7,Maharashtra,Mumbai City,Mumbai,Area-16,72667,19.025930548958524,72.90189412757888,Urban,Canara Bank,Desktop,1,0,0.649,231,3,UPI Fraud
CASE_000162,2024-06-15 02:17:09.168488945,2024-06-14 19:32:45.288757756,Investment Scam,Net Banking,10620.4,Uttar Pradesh,Lucknow,Lucknow,Area-57,44831,26.859671279070184,80.94173104174943,Rural,Kotak Mahindra Bank,Android,0,0,0.503,190,4,Investment Scam
CASE_000163,2024-08-15 01:46:57.583653758,2024-08-15 00:45:12.286199275,Impersonation (Digital Arrest/Officer),UPI,55255.05,Maharashtra,Thane,Thane,Area-35,69866,19.326150921137867,72.92020412602672,Urban,HDFC Bank,Android,1,0,0.594,147,4,Impersonation (Digital Arrest/Officer)
CASE_000164,2024-11-25 17:48:23.692894946,2024-11-25 14:56:36.630922262,Phishing,NEFT,7113.38,Delhi,New Delhi,Delhi,Area-49,63651,28.56329016775432,77.24297909700007,Semi-Urban,Kotak Mahindra Bank,Android,0,0,0.367,34,2,Phishing
CASE_000165,2026-06-21 21:29:08.848796236,2026-06-21 20:43:03.293577984,Card Fraud,NEFT,6335.17,Maharashtra,Thane,Navi Mumbai,Area-14,72913,19.076516915437384,73.04806221829134,Urban,HDFC Bank,Android,1,0,0.58,44,4,Card Fraud
CASE_000166,2025-12-10 16:18:12.166999883,2025-12-10 13:19:55.700418651,Impersonation (Digital Arrest/Officer),IMPS,16996.59,Tamil Nadu,Chennai,Chennai,Area-8,46761,13.110153097160717,80.37687520177528,Semi-Urban,SBI,Desktop,1,1,0.49,170,4,Impersonation (Digital Arrest/Officer)
CASE_000167,2026-03-20 08:26:58.302361530,2026-03-20 03:34:23.158134222,OTP Fraud,IMPS,18033.95,Maharashtra,Pune,Pune,Area-47,45864,18.519042550885505,73.85784976319623,Urban,Kotak Mahindra Bank,Android,1,0,0.545,236,4,OTP Fraud
CASE_000168,2024-10-14 12:20:21.293976433,2024-10-14 09:44:02.796153281,Card Fraud,Card,15598.33,Maharashtra,Pune,Pune,Area-35,50602,18.443094060860783,73.83621277566102,Urban,Axis Bank,iOS,1,0,0.118,123,7,Card Fraud
CASE_000169,2026-05-22 05:21:28.130377211,2026-05-22 02:44:31.306665987,Phishing,Wallet,991.26,Delhi,New Delhi,Delhi,Area-42,54723,28.61650001430431,77.20142275539729,Semi-Urban,HDFC Bank,Desktop,1,1,0.522,187,4,Phishing
CASE_000170,2024-11-08 06:15:45.568000840,2024-11-08 05:16:52.913684119,Fake Customer Care,Wallet,6119.03,Maharashtra,Nashik,Nashik,Area-1,72565,19.98562538123238,73.65494392096574,Urban,Axis Bank,Android,1,0,0.744,145,6,Fake Customer Care
CASE_000171,2025-01-14 08:50:48.802239333,2025-01-14 07:48:24.451043904,Investment Scam,Card,11773.71,West Bengal,Kolkata,Kolkata,Area-23,53800,22.639792306955666,88.4735853630397,Urban,SBI,Android,0,0,0.47,174,7,Investment Scam
CASE_000172,2026-03-31 02:59:17.672662184,2026-03-31 01:58:19.072913453,Impersonation (Digital Arrest/Officer),Wallet,16252.22,Karnataka,Bengaluru Urban,Bengaluru,Area-51,80997,13.02295139907329,77.52181618623929,Rural,Punjab National Bank,Android,0,1,0.718,117,4,Impersonation (Digital Arrest/Officer)
CASE_000173,2024-12-07 19:12:58.626926342,2024-12-07 18:01:08.107064225,UPI Fraud,Card,5035.82,Karnataka,Bengaluru Urban,Bengaluru,Area-43,44398,13.024314280569477,77.54542987299786,Urban,Axis Bank,Desktop,0,0,0.493,22,7,UPI Fraud
CASE_000174,2025-12-28 00:14:06.742226954,2025-12-27 22:25:37.271204926,Fake Customer Care,UPI,9316.81,Maharashtra,Thane,Thane,Area-10,55886,19.202201568187316,73.08833399669503,Urban,SBI,Android,1,0,0.471,228,6,Fake Customer Care
CASE_000175,2024-01-13 05:24:39.142031077,2024-01-13 00:13:13.970999717,Remote Access Scam,Net Banking,14112.09,Uttar Pradesh,Lucknow,Lucknow,Area-7,65836,26.929653035918133,80.89368069382581,Rural,HDFC Bank,Desktop,1,1,0.763,226,3,Remote Access Scam
CASE_000176,2026-05-20 00:25:59.280712265,2026-05-19 21:01:52.817709878,Fake Customer Care,UPI,41827.62,Maharashtra,Nagpur,Nagpur,Area-11,66265,21.163379975770564,79.02909901205653,Urban,Bank of Baroda,Android,0,0,0.674,12,2,Fake Customer Care
CASE_000177,2024-01-04 03:42:11.835591515,2024-01-04 00:58:18.677908070,Fake Customer Care,Wallet,172364.51,Delhi,New Delhi,Delhi,Area-53,66861,28.630217539081556,77.22550449754432,Urban,Kotak Mahindra Bank,Android,0,0,0.394,37,5,Fake Customer Care
CASE_000178,2024-09-30 08:56:45.412103783,2024-09-30 07:49:48.818555463,UPI Fraud,Wallet,10053.65,Maharashtra,Pune,Pune,Area-32,60977,18.414735345767955,73.81207085725335,Semi-Urban,Kotak Mahindra Bank,Android,0,0,0.781,84,4,UPI Fraud
CASE_000179,2026-02-13 20:27:17.359149421,2026-02-13 14:22:12.316712424,UPI Fraud,Card,223315.98,Gujarat,Surat,Surat,Area-10,64997,21.201794796558385,72.73687983648313,Semi-Urban,SBI,Android,0,0,0.594,143,4,UPI Fraud
CASE_000180,2026-03-13 19:43:53.921610336,2026-03-13 18:14:42.181645319,Remote Access Scam,Card,13905.45,Telangana,Hyderabad,Hyderabad,Area-17,44368,17.40794499760599,78.52410244361846,Urban,HDFC Bank,iOS,0,0,0.759,100,8,Remote Access Scam
CASE_000181,2024-01-26 03:34:23.855776604,2024-01-25 13:49:30.620394649,UPI Fraud,NEFT,8306.02,Maharashtra,Mumbai City,Mumbai,Area-7,49146,19.02565601017086,72.90946516580905,Urban,ICICI Bank,Android,0,0,0.488,47,2,UPI Fraud
CASE_000182,2024-10-09 19:25:47.838967749,2024-10-09 17:08:59.739637543,Investment Scam,Net Banking,11459.33,Maharashtra,Thane,Navi Mumbai,Area-15,65398,19.08428453028773,72.94067163485698,Urban,Axis Bank,Android,0,0,0.915,194,6,Investment Scam
CASE_000183,2026-05-28 01:15:15.940731409,2026-05-27 19:22:17.315093547,Remote Access Scam,ATM,19211.67,Karnataka,Bengaluru Urban,Bengaluru,Area-40,75292,13.044935003711439,77.64023574516548,Urban,Punjab National Bank,Android,1,0,0.18,89,3,Remote Access Scam
CASE_000184,2024-03-10 01:23:16.546565816,2024-03-10 00:16:55.353119047,UPI Fraud,IMPS,25000.19,Maharashtra,Thane,Navi Mumbai,Area-2,78290,19.151836063103787,72.99153476130407,Urban,Bank of Baroda,iOS,1,1,0.498,95,4,UPI Fraud
CASE_000185,2024-10-27 09:59:37.977131396,2024-10-27 08:32:19.680221681,Fake Customer Care,IMPS,7501.52,Telangana,Hyderabad,Hyderabad,Area-55,56863,17.388944787947228,78.48608636443981,Semi-Urban,Punjab National Bank,iOS,1,1,0.325,181,4,Fake Customer Care
