complaint_id,cluster_id,chain_accounts,cashout_account_id,pattern_used
CASE_000241,CLUSTER_0206,ACC_016297|ACC_032279|ACC_027093|ACC_032279|ACC_018327|ACC_027093|ACC_005259,ACC_005259,A
CASE_000242,CLUSTER_0391,ACC_009534|ACC_012753|ACC_034216|ACC_017089|ACC_012753|ACC_005103,ACC_005103,A
CASE_000243,CLUSTER_0446,ACC_011754|ACC_001276|ACC_036083|ACC_014316|ACC_034362|ACC_012462|ACC_024065,ACC_024065,D
CASE_000244,CLUSTER_0597,ACC_003973|ACC_021255|ACC_019096|ACC_021255|ACC_019061|ACC_029388|ACC_008759,ACC_008759,E
CASE_000245,CLUSTER_0600,ACC_014862|ACC_028647|ACC_034307|ACC_028281|ACC_034307,ACC_034307,B
CASE_000246,CLUSTER_0637,ACC_001229|ACC_004154|ACC_011157|ACC_013965,ACC_013965,B
CASE_000247,CLUSTER_0170,ACC_006642|ACC_008436|ACC_029713|ACC_008436|ACC_012021|ACC_023793,ACC_023793,B
CASE_000248,CLUSTER_0204,ACC_021288|ACC_023097|ACC_031225|ACC_010958|ACC_031225|ACC_024957,ACC_024957,E
CASE_000249,CLUSTER_0177,ACC_007161|ACC_012399|ACC_036279|ACC_035171,ACC_035171,E
CASE_000250,CLUSTER_0317,ACC_028414|ACC_038075|ACC_002930|ACC_038075,ACC_038075,B
CASE_000251,CLUSTER_0576,ACC_020634|ACC_012698|ACC_033648|ACC_018361|ACC_036907|ACC_018361,ACC_018361,B
CASE_000252,CLUSTER_0167,ACC_011039|ACC_037498|ACC_035534|ACC_028263,ACC_028263,D
CASE_000253,CLUSTER_0439,ACC_034697|ACC_039416|ACC_021418|ACC_039416,ACC_039416,D
CASE_000254,CLUSTER_0023,ACC_002066|ACC_017564|ACC_006526|ACC_028351,ACC_028351,A
CASE_000255,CLUSTER_0536,ACC_002046|ACC_033929|ACC_034875|ACC_033929|ACC_013814,ACC_013814,A
CASE_000256,CLUSTER_0261,ACC_004408|ACC_008931|ACC_003957,ACC_003957,A
CASE_000257,CLUSTER_0585,ACC_019765|ACC_012803|ACC_016546|ACC_021215|ACC_012803,ACC_012803,A
CASE_000258,CLUSTER_0371,ACC_007809|ACC_000484|ACC_002652|ACC_018963|ACC_032865|ACC_000484|ACC_032865,ACC_032865,E
CASE_000259,CLUSTER_0423,ACC_015023|ACC_005602|ACC_008273,ACC_008273,A
CASE_000260,CLUSTER_0170,ACC_004103|ACC_012021|ACC_029713|ACC_023793,ACC_023793,B
CASE_000261,CLUSTER_0068,ACC_028198|ACC_031160|ACC_027970,ACC_027970,B
CASE_000262,CLUSTER_0378,ACC_007352|ACC_026138|ACC_030662|ACC_005825|ACC_016500,ACC_016500,B
CASE_000263,CLUSTER_0385,ACC_035619|ACC_010196|ACC_020792,ACC_020792,B
CASE_000264,CLUSTER_0158,ACC_018532|ACC_015320|ACC_031993|ACC_015320|ACC_014631|ACC_039000|ACC_000705,ACC_000705,D
CASE_000265,CLUSTER_0579,ACC_010538|ACC_021878|ACC_012588,ACC_012588,B
CASE_000266,CLUSTER_0452,ACC_026195|ACC_004102|ACC_018624|ACC_002678|ACC_030460|ACC_031922,ACC_031922,D
CASE_000267,CLUSTER_0343,ACC_007566|ACC_007834|ACC_029340|ACC_028668|ACC_007834,ACC_007834,A
CASE_000268,CLUSTER_0626,ACC_010221|ACC_028182|ACC_000279|ACC_006390|ACC_003348,ACC_003348,D
CASE_000269,CLUSTER_0395,ACC_020487|ACC_022391|ACC_029966|ACC_022391,ACC_022391,E
CASE_000270,CLUSTER_0388,ACC_029455|ACC_006856|ACC_019790|ACC_031890|ACC_006856,ACC_006856,E
CASE_000271,CLUSTER_0320,ACC_027988|ACC_031813|ACC_025751|ACC_031813,ACC_031813,B
CASE_000272,CLUSTER_0136,ACC_008620|ACC_017795|ACC_019082|ACC_030956|ACC_014591|ACC_030956,ACC_030956,E
CASE_000273,CLUSTER_0579,ACC_038368|ACC_012588|ACC_021878,ACC_021878,D
CASE_000274,CLUSTER_0186,ACC_011598|ACC_036775|ACC_039271|ACC_035318,ACC_035318,A
CASE_000275,CLUSTER_0639,ACC_038732|ACC_037565|ACC_035263|ACC_015049,ACC_015049,A
CASE_000276,CLUSTER_0371,ACC_006024|ACC_032865|ACC_012003|ACC_018963|ACC_032865|ACC_002652|ACC_000484,ACC_000484,D
CASE_000277,CLUSTER_0579,ACC_035581|ACC_012588|ACC_021878,ACC_021878,A
CASE_000278,CLUSTER_0535,ACC_032992|ACC_023109|ACC_037642|ACC_028564|ACC_018964,ACC_018964,A
CASE_000279,CLUSTER_0521,ACC_021506|ACC_006600|ACC_011441,ACC_011441,A
CASE_000280,CLUSTER_0261,ACC_038784|ACC_008931|ACC_003957,ACC_003957,B
CASE_000281,CLUSTER_0064,ACC_003207|ACC_036642|ACC_013340|ACC_032284,ACC_032284,A
CASE_000282,CLUSTER_0385,ACC_039531|ACC_010196|ACC_020792,ACC_020792,B
CASE_000283,CLUSTER_0308,ACC_018255|ACC_028269|ACC_021612|ACC_035913|ACC_039708|ACC_035913,ACC_035913,E
CASE_000284,CLUSTER_0530,ACC_032731|ACC_000920|ACC_037293|ACC_012705|ACC_037293,ACC_037293,A
CASE_000285,CLUSTER_0285,ACC_033041|ACC_035408|ACC_037357|ACC_005450,ACC_005450,A
CASE_000286,CLUSTER_0111,ACC_035577|ACC_031722|ACC_011673|ACC_017894|ACC_000066|ACC_011673,ACC_011673,B
CASE_000287,CLUSTER_0017,ACC_002794|ACC_014960|ACC_039250|ACC_028064|ACC_000921,ACC_000921,A
CASE_000288,CLUSTER_0631,ACC_019808|ACC_014247|ACC_035968|ACC_018020|ACC_014247|ACC_011990,ACC_011990,A
CASE_000289,CLUSTER_0392,ACC_023393|ACC_012156|ACC_006176|ACC_020511,ACC_020511,D
CASE_000290,CLUSTER_0140,ACC_035520|ACC_001920|ACC_003931|ACC_018773,ACC_018773,E
CASE_000291,CLUSTER_0365,ACC_004633|ACC_020694|ACC_033807,ACC_033807,A
CASE_000292,CLUSTER_0016,ACC_016366|ACC_022367|ACC_010093|ACC_003251|ACC_027752,ACC_027752,A
CASE_000293,CLUSTER_0523,ACC_002530|ACC_009771|ACC_002343|ACC_009771,ACC_009771,E
CASE_000294,CLUSTER_0279,ACC_021939|ACC_020675|ACC_018258|ACC_027841,ACC_027841,A
CASE_000295,CLUSTER_0358,ACC_038769|ACC_007714|ACC_014093,ACC_014093,D
CASE_000296,CLUSTER_0121,ACC_029281|ACC_005280|ACC_028329|ACC_017325|ACC_028329,ACC_028329,A
CASE_000297,CLUSTER_0452,ACC_034478|ACC_004102|ACC_031922|ACC_004102|ACC_018624,ACC_018624,D
CASE_000298,CLUSTER_0302,ACC_023383|ACC_013614|ACC_022587|ACC_032107|ACC_000140|ACC_032107,ACC_032107,A
CASE_000299,CLUSTER_0547,ACC_039569|ACC_028517|ACC_020768,ACC_020768,A
CASE_000300,CLUSTER_0391,ACC_023917|ACC_017089|ACC_012753|ACC_020244|ACC_005103|ACC_012753,ACC_012753,A
CASE_000301,CLUSTER_0630,ACC_002326|ACC_023354|ACC_005719|ACC_023936|ACC_022580|ACC_005719|ACC_035406,ACC_035406,A
CASE_000302,CLUSTER_0296,ACC_016916|ACC_011225|ACC_015071|ACC_011225,ACC_011225,E
CASE_000303,CLUSTER_0285,ACC_033286|ACC_035408|ACC_037357|ACC_035408,ACC_035408,E
CASE_000304,CLUSTER_0632,ACC_021512|ACC_004053|ACC_020783,ACC_020783,B
CASE_000305,CLUSTER_0265,ACC_006293|ACC_003719|ACC_034815|ACC_003719,ACC_003719,D
CASE_000306,CLUSTER_0322,ACC_019952|ACC_010020|ACC_033235|ACC_010020,ACC_010020,A
CASE_000307,CLUSTER_0362,ACC_039533|ACC_028532|ACC_025777|ACC_015039|ACC_028532|ACC_009954,ACC_009954,B
CASE_000308,CLUSTER_0104,ACC_008437|ACC_003029|ACC_020317,ACC_020317,A
CASE_000309,CLUSTER_0536,ACC_011215|ACC_039093|ACC_034875|ACC_033929|ACC_034875,ACC_034875,A
CASE_000310,CLUSTER_0560,ACC_034200|ACC_000899|ACC_037254|ACC_006918|ACC_000899|ACC_030958|ACC_000899,ACC_000899,E
CASE_000311,CLUSTER_0438,ACC_024318|ACC_036479|ACC_028272|ACC_036479,ACC_036479,E
CASE_000312,CLUSTER_0491,ACC_003165|ACC_013989|ACC_014812|ACC_013989|ACC_031798,ACC_031798,A
CASE_000313,CLUSTER_0547,ACC_016579|ACC_020768|ACC_028517,ACC_028517,D
CASE_000314,CLUSTER_0365,ACC_003537|ACC_033807|ACC_020694,ACC_020694,A
CASE_000315,CLUSTER_0114,ACC_009897|ACC_001618|ACC_019239,ACC_019239,B
CASE_000316,CLUSTER_0404,ACC_035016|ACC_004232|ACC_036287|ACC_024656,ACC_024656,A
CASE_000317,CLUSTER_0322,ACC_028165|ACC_031173|ACC_010020|ACC_033235,ACC_033235,E
CASE_000318,CLUSTER_0177,ACC_033596|ACC_036279|ACC_012399|ACC_036279,ACC_036279,A
CASE_000319,CLUSTER_0016,ACC_038422|ACC_022367|ACC_010093|ACC_003251|ACC_027752,ACC_027752,B
CASE_000320,CLUSTER_0413,ACC_028013|ACC_028737|ACC_012996|ACC_028737,ACC_028737,A
CASE_000321,CLUSTER_0597,ACC_011131|ACC_038266|ACC_019061|ACC_021255|ACC_019096|ACC_019061|ACC_008759,ACC_008759,A
CASE_000322,CLUSTER_0231,ACC_029350|ACC_005070|ACC_035806,ACC_035806,A
CASE_000323,CLUSTER_0227,ACC_022953|ACC_025878|ACC_022278,ACC_022278,E
CASE_000324,CLUSTER_0452,ACC_032740|ACC_018624|ACC_002678|ACC_018624|ACC_030460|ACC_004102,ACC_004102,D
CASE_000325,CLUSTER_0456,ACC_018851|ACC_027742|ACC_027565|ACC_012489|ACC_027565|ACC_012489,ACC_012489,B
CASE_000326,CLUSTER_0067,ACC_017557|ACC_000425|ACC_031929|ACC_000425|ACC_031929,ACC_031929,A
CASE_000327,CLUSTER_0277,ACC_035834|ACC_037340|ACC_026608|ACC_037340,ACC_037340,E
CASE_000328,CLUSTER_0411,ACC_000203|ACC_002048|ACC_038469|ACC_022237,ACC_022237,D
CASE_000329,CLUSTER_0541,ACC_010717|ACC_009696|ACC_027210|ACC_021603|ACC_009518,ACC_009518,B
CASE_000330,CLUSTER_0435,ACC_003311|ACC_023274|ACC_026341,ACC_026341,D
CASE_000331,CLUSTER_0187,ACC_008943|ACC_023777|ACC_024679|ACC_013033|ACC_023777|ACC_024679,ACC_024679,A
CASE_000332,CLUSTER_0346,ACC_007432|ACC_001802|ACC_002206|ACC_023709|ACC_001802|ACC_023709,ACC_023709,A
CASE_000333,CLUSTER_0596,ACC_030111|ACC_025629|ACC_001888|ACC_022014|ACC_025629,ACC_025629,A
CASE_000334,CLUSTER_0211,ACC_036304|ACC_000030|ACC_007254|ACC_000030,ACC_000030,A
CASE_000335,CLUSTER_0028,ACC_014748|ACC_004573|ACC_014955|ACC_028482,ACC_028482,A
CASE_000336,CLUSTER_0373,ACC_021334|ACC_021387|ACC_004400,ACC_004400,A
CASE_000337,CLUSTER_0482,ACC_000493|ACC_037909|ACC_017998|ACC_039175|ACC_005650,ACC_005650,D
CASE_000338,CLUSTER_0265,ACC_020023|ACC_029797|ACC_003719|ACC_029797,ACC_029797,D
CASE_000339,CLUSTER_0096,ACC_019619|ACC_035255|ACC_028369|ACC_035255|ACC_028369,ACC_028369,A
CASE_000340,CLUSTER_0404,ACC_035482|ACC_036287|ACC_024656|ACC_004232,ACC_004232,A
CASE_000341,CLUSTER_0498,ACC_023948|ACC_016311|ACC_038588|ACC_007741|ACC_016311|ACC_019301|ACC_007741,ACC_007741,D
CASE_000342,CLUSTER_0307,ACC_026847|ACC_025734|ACC_019621,ACC_019621,A
CASE_000343,CLUSTER_0383,ACC_025430|ACC_019674|ACC_000639|ACC_033787,ACC_033787,B
CASE_000344,CLUSTER_0631,ACC_005907|ACC_029636|ACC_018020|ACC_035968|ACC_011990|ACC_029636,ACC_029636,B
CASE_000345,CLUSTER_0358,ACC_033292|ACC_014093|ACC_007714,ACC_007714,E
CASE_000346,CLUSTER_0395,ACC_016443|ACC_034881|ACC_029966|ACC_034881,ACC_034881,A
CASE_000347,CLUSTER_0249,ACC_038135|ACC_017218|ACC_033956|ACC_014037|ACC_022341,ACC_022341,A
CASE_000348,CLUSTER_0489,ACC_019333|ACC_039907|ACC_021754,ACC_021754,A
CASE_000349,CLUSTER_0492,ACC_022338|ACC_013400|ACC_015865,ACC_015865,E
CASE_000350,CLUSTER_0598,ACC_002080|ACC_011025|ACC_036455|ACC_020207,ACC_020207,B
CASE_000351,CLUSTER_0471,ACC_035291|ACC_004920|ACC_023947|ACC_004920,ACC_004920,D
CASE_000352,CLUSTER_0238,ACC_011543|ACC_033768|ACC_003572|ACC_033768|ACC_003572|ACC_013300|ACC_024161,ACC_024161,E
CASE_000353,CLUSTER_0613,ACC_006718|ACC_004157|ACC_019477|ACC_004157|ACC_026836|ACC_019477,ACC_019477,B
CASE_000354,CLUSTER_0037,ACC_030745|ACC_022292|ACC_005245|ACC_022659|ACC_005245,ACC_005245,B
CASE_000355,CLUSTER_0165,ACC_037159|ACC_026792|ACC_038102|ACC_025341,ACC_025341,D
CASE_000356,CLUSTER_0136,ACC_027155|ACC_030956|ACC_014591|ACC_022140|ACC_017795|ACC_014591,ACC_014591,D
CASE_000357,CLUSTER_0094,ACC_006372|ACC_030672|ACC_008450|ACC_030672,ACC_030672,D
CASE_000358,CLUSTER_0496,ACC_001476|ACC_003967|ACC_003732|ACC_019290,ACC_019290,E
CASE_000359,CLUSTER_0498,ACC_017363|ACC_007233|ACC_038588|ACC_007233|ACC_007741|ACC_007233,ACC_007233,A
CASE_000360,CLUSTER_0064,ACC_001147|ACC_036642|ACC_013340|ACC_036642|ACC_006866|ACC_005371,ACC_005371,B
CASE_000361,CLUSTER_0163,ACC_019430|ACC_023654|ACC_021475|ACC_023654,ACC_023654,B
CASE_000362,CLUSTER_0561,ACC_009640|ACC_025037|ACC_037772|ACC_038921,ACC_038921,D
CASE_000363,CLUSTER_0438,ACC_000114|ACC_036479|ACC_028272|ACC_036479,ACC_036479,D
CASE_000364,CLUSTER_0045,ACC_031755|ACC_026673|ACC_026211|ACC_012618|ACC_026673|ACC_003351,ACC_003351,D
CASE_000365,CLUSTER_0066,ACC_023352|ACC_016878|ACC_027307,ACC_027307,E
CASE_000366,CLUSTER_0520,ACC_029235|ACC_009234|ACC_013256|ACC_033039,ACC_033039,B
CASE_000367,CLUSTER_0539,ACC_017431|ACC_014153|ACC_016658,ACC_016658,A
CASE_000368,CLUSTER_0438,ACC_032625|ACC_036479|ACC_028045|ACC_028272,ACC_028272,E
CASE_000369,CLUSTER_0121,ACC_019508|ACC_005280|ACC_028329|ACC_025055|ACC_017325,ACC_017325,A
CASE_000370,CLUSTER_0160,ACC_012901|ACC_005022|ACC_014246|ACC_005022|ACC_032712|ACC_014246,ACC_014246,D
CASE_000371,CLUSTER_0626,ACC_014772|ACC_003348|ACC_006390|ACC_003348,ACC_003348,D
CASE_000372,CLUSTER_0483,ACC_019785|ACC_008609|ACC_023571,ACC_023571,A
CASE_000373,CLUSTER_0170,ACC_010201|ACC_023793|ACC_029713|ACC_008436|ACC_012021|ACC_023793,ACC_023793,A
CASE_000374,CLUSTER_0557,ACC_018537|ACC_029193|ACC_018438|ACC_029193|ACC_018438,ACC_018438,B
CASE_000375,CLUSTER_0564,ACC_014171|ACC_036072|ACC_007463,ACC_007463,E
CASE_000376,CLUSTER_0544,ACC_007435|ACC_005641|ACC_018454|ACC_033473|ACC_004957|ACC_018454,ACC_018454,E
CASE_000377,CLUSTER_0211,ACC_020021|ACC_012458|ACC_000030|ACC_007254,ACC_007254,D
CASE_000378,CLUSTER_0060,ACC_012308|ACC_033236|ACC_035193|ACC_013684|ACC_035193,ACC_035193,D
CASE_000379,CLUSTER_0457,ACC_031437|ACC_031882|ACC_004333|ACC_038464|ACC_031882,ACC_031882,E
CASE_000380,CLUSTER_0170,ACC_025652|ACC_008436|ACC_038433|ACC_023793,ACC_023793,A
CASE_000381,CLUSTER_0037,ACC_010917|ACC_005245|ACC_022292|ACC_005245,ACC_005245,E
CASE_000382,CLUSTER_0608,ACC_007453|ACC_012493|ACC_036302|ACC_014168,ACC_014168,E
CASE_000383,CLUSTER_0492,ACC_038115|ACC_013400|ACC_015865,ACC_015865,B
CASE_000384,CLUSTER_0630,ACC_001240|ACC_005719|ACC_023936|ACC_023354|ACC_005719|ACC_022580,ACC_022580,A
CASE_000385,CLUSTER_0457,ACC_033299|ACC_031882|ACC_002442|ACC_004333|ACC_031882,ACC_031882,D
CASE_000386,CLUSTER_0037,ACC_013903|ACC_025254|ACC_005245|ACC_025254|ACC_022659|ACC_005245,ACC_005245,E
CASE_000387,CLUSTER_0391,ACC_007674|ACC_017089|ACC_020244|ACC_034216|ACC_012753|ACC_005103,ACC_005103,B
CASE_000388,CLUSTER_0371,ACC_021211|ACC_000484|ACC_032594|ACC_000484,ACC_000484,D
CASE_000389,CLUSTER_0028,ACC_039735|ACC_014955|ACC_028482|ACC_014955,ACC_014955,A
CASE_000390,CLUSTER_0184,ACC_009087|ACC_023256|ACC_025773|ACC_005246|ACC_025773,ACC_025773,D
CASE_000391,CLUSTER_0147,ACC_038357|ACC_003234|ACC_004250|ACC_003234,ACC_003234,D
CASE_000392,CLUSTER_0315,ACC_035801|ACC_023748|ACC_011176|ACC_023748,ACC_023748,A
CASE_000393,CLUSTER_0184,ACC_030138|ACC_015101|ACC_023256|ACC_005246|ACC_023256,ACC_023256,A
CASE_000394,CLUSTER_0029,ACC_012712|ACC_021164|ACC_039389,ACC_039389,D
CASE_000395,CLUSTER_0413,ACC_014440|ACC_020379|ACC_012996|ACC_028737,ACC_028737,A
CASE_000396,CLUSTER_0427,ACC_017928|ACC_026450|ACC_039667|ACC_020575|ACC_001026|ACC_032770,ACC_032770,B
CASE_000397,CLUSTER_0560,ACC_039671|ACC_018131|ACC_006918|ACC_037254,ACC_037254,E
CASE_000398,CLUSTER_0454,ACC_033034|ACC_022101|ACC_020714|ACC_025102|ACC_020714|ACC_025102,ACC_025102,B
CASE_000399,CLUSTER_0626,ACC_027949|ACC_003348|ACC_000279|ACC_006390,ACC_006390,A
CASE_000400,CLUSTER_0561,ACC_007314|ACC_037772|ACC_038921|ACC_025037,ACC_025037,D
CASE_000401,CLUSTER_0279,ACC_039779|ACC_020675|ACC_027841|ACC_024815|ACC_018258,ACC_018258,B
CASE_000402,CLUSTER_0388,ACC_003371|ACC_006856|ACC_019790|ACC_031890|ACC_006856,ACC_006856,E
CASE_000403,CLUSTER_0631,ACC_018718|ACC_018020|ACC_011990|ACC_029636|ACC_014247|ACC_035968,ACC_035968,A
CASE_000404,CLUSTER_0456,ACC_008398|ACC_012489|ACC_027742|ACC_034380|ACC_021823|ACC_012489,ACC_012489,A
CASE_000405,CLUSTER_0452,ACC_030160|ACC_004102|ACC_031922|ACC_004102|ACC_030460,ACC_030460,D
CASE_000406,CLUSTER_0274,ACC_004367|ACC_001323|ACC_004012|ACC_013101,ACC_013101,D
CASE_000407,CLUSTER_0041,ACC_011195|ACC_033896|ACC_028938|ACC_013789|ACC_012335|ACC_028938|ACC_035310,ACC_035310,B
CASE_000408,CLUSTER_0449,ACC_026299|ACC_003009|ACC_027340|ACC_012903|ACC_003009|ACC_024220,ACC_024220,D
CASE_000409,CLUSTER_0528,ACC_012594|ACC_011734|ACC_000352|ACC_027071|ACC_026371|ACC_026870,ACC_026870,B
CASE_000410,CLUSTER_0180,ACC_039421|ACC_026762|ACC_035879|ACC_026762|ACC_032358,ACC_032358,A
CASE_000411,CLUSTER_0613,ACC_031621|ACC_035819|ACC_019477|ACC_026836,ACC_026836,B
CASE_000412,CLUSTER_0496,ACC_015887|ACC_007521|ACC_019290|ACC_007521|ACC_013354|ACC_003967,ACC_003967,D
CASE_000413,CLUSTER_0544,ACC_000275|ACC_008714|ACC_005641|ACC_033473,ACC_033473,E
CASE_000414,CLUSTER_0104,ACC_009074|ACC_020317|ACC_003029,ACC_003029,D
CASE_000415,CLUSTER_0462,ACC_018367|ACC_028854|ACC_024452|ACC_020910|ACC_028854,ACC_028854,D
CASE_000416,CLUSTER_0121,ACC_031208|ACC_017325|ACC_025055|ACC_028329|ACC_025055,ACC_025055,E
CASE_000417,CLUSTER_0188,ACC_000551|ACC_020149|ACC_011185|ACC_002606|ACC_027936|ACC_002606|ACC_000979,ACC_000979,E
CASE_000418,CLUSTER_0016,ACC_013976|ACC_027752|ACC_010093|ACC_022367,ACC_022367,B
CASE_000419,CLUSTER_0034,ACC_016372|ACC_030974|ACC_012158|ACC_010677,ACC_010677,E
CASE_000420,CLUSTER_0350,ACC_028097|ACC_006677|ACC_011337|ACC_003558|ACC_010015,ACC_010015,E
CASE_000421,CLUSTER_0320,ACC_036076|ACC_032269|ACC_031813|ACC_025751,ACC_025751,B
CASE_000422,CLUSTER_0571,ACC_022103|ACC_038698|ACC_028529|ACC_038698,ACC_038698,A
CASE_000423,CLUSTER_0170,ACC_006640|ACC_008436|ACC_038433|ACC_012021|ACC_029713|ACC_023793,ACC_023793,A
CASE_000424,CLUSTER_0466,ACC_002330|ACC_014538|ACC_004088|ACC_014284,ACC_014284,B
CASE_000425,CLUSTER_0163,ACC_021694|ACC_023654|ACC_010650|ACC_023654|ACC_001898|ACC_027832,ACC_027832,B
CASE_000426,CLUSTER_0274,ACC_013381|ACC_004012|ACC_001323|ACC_013101,ACC_013101,A
CASE_000427,CLUSTER_0506,ACC_001406|ACC_011093|ACC_009474|ACC_011093|ACC_032840|ACC_009474|ACC_037235,ACC_037235,B
CASE_000428,CLUSTER_0607,ACC_017252|ACC_031219|ACC_028109|ACC_031219,ACC_031219,D
CASE_000429,CLUSTER_0409,ACC_025237|ACC_027825|ACC_002628|ACC_030792,ACC_030792,E
CASE_000430,CLUSTER_0295,ACC_013425|ACC_015112|ACC_016499|ACC_015112|ACC_012794|ACC_008329,ACC_008329,B
CASE_000431,CLUSTER_0639,ACC_032274|ACC_035263|ACC_015049|ACC_037565,ACC_037565,B
CASE_000432,CLUSTER_0575,ACC_017291|ACC_018444|ACC_036972|ACC_039532|ACC_036972,ACC_036972,B
CASE_000433,CLUSTER_0456,ACC_016123|ACC_027742|ACC_012489|ACC_027742|ACC_034380|ACC_027565,ACC_027565,E
CASE_000434,CLUSTER_0277,ACC_003541|ACC_026608|ACC_037340|ACC_021844|ACC_037340|ACC_026608,ACC_026608,A
CASE_000435,CLUSTER_0453,ACC_032684|ACC_018395|ACC_019866|ACC_012313|ACC_036232,ACC_036232,D
CASE_000436,CLUSTER_0212,ACC_025895|ACC_015863|ACC_024184,ACC_024184,B
CASE_000437,CLUSTER_0543,ACC_009847|ACC_017280|ACC_020507|ACC_017280|ACC_020507|ACC_017142,ACC_017142,D
CASE_000438,CLUSTER_0327,ACC_019138|ACC_004387|ACC_005998,ACC_005998,B
CASE_000439,CLUSTER_0305,ACC_017433|ACC_025085|ACC_005708,ACC_005708,A
CASE_000440,CLUSTER_0558,ACC_016997|ACC_037509|ACC_019083|ACC_037509|ACC_019083|ACC_037952|ACC_034565,ACC_034565,B
CASE_000441,CLUSTER_0326,ACC_024813|ACC_005192|ACC_038496|ACC_019613|ACC_038496,ACC_038496,D
CASE_000442,CLUSTER_0497,ACC_029691|ACC_006833|ACC_002383|ACC_001828,ACC_001828,B
CASE_000443,CLUSTER_0327,ACC_033012|ACC_005998|ACC_004387,ACC_004387,A
CASE_000444,CLUSTER_0335,ACC_033415|ACC_030452|ACC_005043|ACC_019040,ACC_019040,A
CASE_000445,CLUSTER_0505,ACC_013449|ACC_005466|ACC_012625|ACC_001167|ACC_012625|ACC_035796,ACC_035796,B
CASE_000446,CLUSTER_0064,ACC_023220|ACC_036642|ACC_006866|ACC_005371|ACC_036642,ACC_036642,D
CASE_000447,CLUSTER_0558,ACC_021274|ACC_037952|ACC_013858|ACC_037952|ACC_019083|ACC_013858|ACC_037509,ACC_037509,A
CASE_000448,CLUSTER_0639,ACC_033421|ACC_015049|ACC_035263|ACC_015049,ACC_015049,B
CASE_000449,CLUSTER_0059,ACC_011204|ACC_031886|ACC_008650|ACC_022472|ACC_031389|ACC_022949,ACC_022949,A
CASE_000450,CLUSTER_0308,ACC_017132|ACC_021612|ACC_039708|ACC_001797,ACC_001797,B
CASE_000451,CLUSTER_0112,ACC_001841|ACC_000594|ACC_018074|ACC_023441,ACC_023441,A
CASE_000452,CLUSTER_0286,ACC_033067|ACC_037052|ACC_029859|ACC_032201|ACC_029859|ACC_039082|ACC_029859,ACC_029859,A
CASE_000453,CLUSTER_0347,ACC_023677|ACC_023171|ACC_029718|ACC_004052|ACC_029718,ACC_029718,D
CASE_000454,CLUSTER_0335,ACC_011301|ACC_019040|ACC_005043|ACC_030452,ACC_030452,D
CASE_000455,CLUSTER_0259,ACC_015592|ACC_019792|ACC_013320|ACC_004133|ACC_030370|ACC_004133,ACC_004133,A
CASE_000456,CLUSTER_0094,ACC_035639|ACC_018861|ACC_003616|ACC_018861|ACC_008450|ACC_003616,ACC_003616,A
CASE_000457,CLUSTER_0469,ACC_038840|ACC_028386|ACC_019394|ACC_007677|ACC_008387,ACC_008387,D
CASE_000458,CLUSTER_0119,ACC_015624|ACC_003267|ACC_034675|ACC_008933|ACC_002762|ACC_034675,ACC_034675,A
CASE_000459,CLUSTER_0481,ACC_012960|ACC_016551|ACC_006625|ACC_025701,ACC_025701,E
CASE_000460,CLUSTER_0607,ACC_034322|ACC_030038|ACC_028109|ACC_031219,ACC_031219,A
CASE_000461,CLUSTER_0407,ACC_036922|ACC_031750|ACC_026906|ACC_021714|ACC_008870|ACC_031750|ACC_026906,ACC_026906,D
CASE_000462,CLUSTER_0116,ACC_014851|ACC_027754|ACC_012775|ACC_027754|ACC_034060|ACC_012775,ACC_012775,B
CASE_000463,CLUSTER_0180,ACC_015045|ACC_035879|ACC_026762|ACC_035879|ACC_026762,ACC_026762,A
CASE_000464,CLUSTER_0204,ACC_011084|ACC_010958|ACC_024957|ACC_023097|ACC_031225|ACC_010258,ACC_010258,E
CASE_000465,CLUSTER_0114,ACC_002925|ACC_019239|ACC_001618,ACC_001618,D
CASE_000466,CLUSTER_0042,ACC_033096|ACC_028582|ACC_000189|ACC_018106,ACC_018106,A
CASE_000467,CLUSTER_0236,ACC_035122|ACC_014057|ACC_036118|ACC_014057|ACC_036118|ACC_014696,ACC_014696,A
CASE_000468,CLUSTER_0630,ACC_007433|ACC_035406|ACC_023354|ACC_035406,ACC_035406,A
CASE_000469,CLUSTER_0601,ACC_017274|ACC_006239|ACC_020189|ACC_009377,ACC_009377,A
CASE_000470,CLUSTER_0620,ACC_001474|ACC_036694|ACC_038176|ACC_027584|ACC_038176|ACC_036694|ACC_010122,ACC_010122,D
CASE_000471,CLUSTER_0068,ACC_018405|ACC_027970|ACC_031160,ACC_031160,B
CASE_000472,CLUSTER_0530,ACC_032906|ACC_012705|ACC_037293|ACC_012705,ACC_012705,B
CASE_000473,CLUSTER_0257,ACC_015414|ACC_019844|ACC_034458|ACC_022567,ACC_022567,B
CASE_000474,CLUSTER_0454,ACC_011967|ACC_003593|ACC_020714|ACC_022101,ACC_022101,D
CASE_000475,CLUSTER_0204,ACC_025794|ACC_024957|ACC_023097|ACC_010958|ACC_010258|ACC_023097,ACC_023097,B
CASE_000476,CLUSTER_0115,ACC_036974|ACC_000923|ACC_005599|ACC_028781|ACC_005599|ACC_000923,ACC_000923,B
CASE_000477,CLUSTER_0210,ACC_020409|ACC_021260|ACC_023163,ACC_023163,E
