complaint_id,reported_loss_amount,amount_deviation_z,transaction_count_deviation,velocity_1h,velocity_24h,unusual_time_of_day,new_beneficiary_anomaly,sudden_degree_change,is_otp_shared,clicked_malicious_link,urgency_score
CASE_000475,4188.39,-0.181,1,4,4,0,0,0,0,0,0.78
CASE_000476,2751.03,-0.2076,2,5,5,0,0,0,0,0,0.914
CASE_000477,56137.48,0.7825,0,0,3,0,0,0,0,0,0.368
CASE_000478,17278.25,0.0618,2,3,5,0,0,0,0,0,0.346
CASE_000480,15346.76,0.026,1,4,4,0,0,0,0,1,0.69
CASE_000481,17093.82,0.0584,3,0,6,1,0,0,0,1,0.535
CASE_000482,27843.49,0.2578,3,0,6,1,0,0,1,0,0.646
CASE_000483,3585.14,-0.1922,3,5,6,0,0,0,0,0,0.409
CASE_000485,5985.39,-0.1476,1,4,4,1,0,0,1,0,0.475
CASE_000486,6837.2,-0.1318,-2,1,1,1,0,0,1,1,0.315
CASE_000487,4022.14,-0.1841,7,0,10,0,0,0,0,0,0.656
CASE_000488,16086.59,0.0397,4,7,7,0,0,0,0,0,0.327
CASE_000489,67223.88,0.9881,6,0,9,1,0,0,0,0,0.556
CASE_000490,6785.76,-0.1328,4,5,7,0,0,0,1,1,0.748
CASE_000491,23220.65,0.172,0,3,3,0,0,1,0,0,0.803
CASE_000492,40347.14,0.4897,0,3,3,0,0,0,1,0,0.404
CASE_000493,21647.18,0.1428,3,0,6,0,0,0,1,0,0.826
CASE_000494,4027.32,-0.184,6,0,9,1,0,0,1,0,0.218
CASE_000496,1761.28,-0.226,-2,1,1,0,1,0,1,0,0.558
CASE_000497,17030.83,0.0572,4,7,7,0,0,0,1,1,0.723
CASE_000499,10694.91,-0.0603,3,5,6,0,0,0,1,0,0.747
CASE_000501,6259.81,-0.1426,2,2,5,1,0,1,0,0,0.455
CASE_000502,21419.41,0.1386,1,0,4,1,0,0,0,0,0.666
CASE_000503,9982.96,-0.0735,-2,1,1,0,0,1,0,0,0.676
CASE_000504,29820.57,0.2944,-1,0,2,0,0,0,1,0,0.109
CASE_000505,22724.6,0.1628,2,0,5,0,0,0,1,0,0.787
CASE_000506,11310.23,-0.0489,4,0,7,0,0,1,0,0,0.683
CASE_000507,57835.47,0.814,2,2,5,0,0,0,1,0,0.787
CASE_000508,78394.8,1.1953,-1,2,2,0,1,0,1,1,0.557
CASE_000510,11489.18,-0.0456,-3,0,0,0,0,0,0,1,0.578
CASE_000511,28864.38,0.2767,7,1,10,1,0,1,1,0,0.138
CASE_000514,26933.62,0.2409,-1,0,2,0,0,0,1,1,0.353
CASE_000515,15125.24,0.0219,5,6,8,0,0,0,1,1,0.508
CASE_000516,135849.4,2.2609,4,0,7,0,1,0,1,1,0.229
CASE_000518,7934.36,-0.1115,5,0,8,0,0,0,1,0,0.595
CASE_000519,70809.2,1.0546,8,0,11,0,0,0,0,0,0.656
CASE_000520,13038.4,-0.0168,5,0,8,1,0,0,0,1,0.283
CASE_000523,19264.29,0.0986,-1,2,2,1,0,0,0,0,0.442
CASE_000524,23869.59,0.184,5,0,8,1,0,1,1,0,0.082
CASE_000527,56189.94,0.7835,0,0,3,0,0,0,1,0,0.163
CASE_000528,59368.61,0.8424,5,2,8,0,0,1,1,0,0.663
CASE_000529,7138.98,-0.1262,0,2,3,0,0,0,1,0,0.712
CASE_000530,24986.76,0.2048,3,0,6,0,0,0,0,0,0.949
CASE_000532,15556.08,0.0299,8,5,11,0,0,0,0,0,0.478
CASE_000535,23382.79,0.175,5,1,8,0,0,1,1,0,0.683
CASE_000536,44227.73,0.5616,3,0,6,0,0,0,0,1,0.925
CASE_000537,58827.71,0.8324,5,0,8,0,0,0,0,0,0.437
CASE_000538,23549.12,0.1781,1,0,4,0,0,0,1,0,0.889
CASE_000539,18015.02,0.0755,4,0,7,0,0,0,0,1,0.862
CASE_000540,1824.21,-0.2248,2,0,5,0,0,0,1,1,0.418
CASE_000541,155701.72,2.6291,5,0,8,0,0,0,0,0,0.8
CASE_000542,17431.35,0.0646,8,0,11,1,0,0,0,0,0.75
CASE_000544,586.56,-0.2478,-1,0,2,0,0,0,1,0,0.898
CASE_000546,28118.34,0.2628,2,0,5,0,0,0,0,0,0.404
CASE_000548,77722.53,1.1828,-1,0,2,0,0,0,0,0,0.848
CASE_000549,39706.13,0.4778,4,7,7,0,0,0,0,1,0.865
CASE_000550,5513.7,-0.1564,3,0,6,0,0,0,1,0,0.644
CASE_000552,8643.43,-0.0983,2,0,5,0,0,1,0,0,0.585
CASE_000553,17178.94,0.06,5,1,8,0,0,0,0,1,0.418
CASE_000554,3761.07,-0.1889,0,0,3,0,0,1,0,0,0.646
CASE_000555,151518.28,2.5515,3,0,6,0,0,0,0,0,0.283
CASE_000559,14069.66,0.0023,6,4,9,1,0,0,0,0,0.076
CASE_000561,21706.25,0.1439,0,3,3,0,0,0,1,0,0.513
CASE_000562,33234.1,0.3577,5,0,8,1,0,0,0,1,0.511
CASE_000563,30307.32,0.3034,5,0,8,0,0,0,1,0,0.476
CASE_000564,8010.64,-0.1101,8,0,11,0,0,0,0,1,0.503
CASE_000565,4123.85,-0.1822,0,1,3,0,0,1,0,0,0.527
CASE_000566,45454.21,0.5844,1,0,4,0,0,0,0,0,0.182
CASE_000567,6780.81,-0.1329,-1,0,2,1,0,0,1,0,0.775
CASE_000568,12742.99,-0.0223,-3,0,0,1,1,0,1,0,0.4
CASE_000569,70346.48,1.046,3,0,6,1,0,0,1,0,0.702
CASE_000571,9391.06,-0.0845,8,0,11,1,0,0,1,0,0.539
CASE_000572,3985.38,-0.1847,3,0,6,0,1,1,0,0,0.903
CASE_000573,84450.67,1.3076,-3,0,0,0,0,0,0,0,0.346
CASE_000575,60736.37,0.8678,-3,0,0,1,0,0,0,1,0.499
CASE_000576,3359.06,-0.1964,4,0,7,1,0,1,0,0,0.601
CASE_000577,110476.82,1.7903,7,0,10,0,0,1,0,0,0.646
CASE_000578,66385.09,0.9726,3,6,6,0,0,0,0,1,0.847
CASE_000579,27786.99,0.2567,-3,0,0,1,0,0,1,0,0.877
CASE_000580,8638.41,-0.0984,4,2,7,1,0,0,1,1,0.114
CASE_000581,30437.91,0.3059,0,3,3,1,0,0,0,1,0.356
CASE_000583,2114.14,-0.2194,1,0,4,0,0,0,0,0,0.237
CASE_000584,11852.7,-0.0388,-1,2,2,0,0,1,0,0,0.183
CASE_000586,18077.83,0.0766,3,0,6,0,0,0,0,1,0.39
CASE_000587,10087.23,-0.0716,1,4,4,0,0,0,1,0,0.327
CASE_000588,11497.82,-0.0454,4,6,7,0,1,0,0,0,0.839
CASE_000591,134963.23,2.2445,1,3,4,0,0,1,0,0,0.731
CASE_000592,17364.19,0.0634,3,0,6,0,1,0,1,1,0.539
CASE_000593,2933.48,-0.2042,6,9,9,0,0,0,0,0,0.478
CASE_000594,34100.1,0.3738,-2,1,1,0,1,0,0,0,0.395
CASE_000595,4495.47,-0.1753,5,0,8,1,0,0,0,1,0.686
CASE_000597,30198.88,0.3014,-1,0,2,0,0,0,1,0,0.556
CASE_000599,3088.47,-0.2014,-3,0,0,0,0,0,0,1,0.539
CASE_000600,5068.08,-0.1647,0,3,3,0,0,0,0,0,0.421
CASE_000601,17699.77,0.0696,5,0,8,1,1,0,0,0,0.402
CASE_000603,41975.38,0.5199,5,5,8,0,0,1,0,1,0.498
CASE_000607,23768.97,0.1822,0,0,3,0,0,0,1,1,0.477
CASE_000608,35717.98,0.4038,3,0,6,0,0,0,0,0,0.354
CASE_000609,58919.85,0.8341,5,0,8,0,0,0,0,0,0.601
CASE_000612,12484.94,-0.0271,1,4,4,0,0,1,1,0,0.8
CASE_000613,4055.85,-0.1834,5,3,8,0,1,0,0,1,0.543
CASE_000614,4797.79,-0.1697,10,9,13,0,0,0,0,0,0.633
CASE_000616,64825.31,0.9436,2,0,5,0,0,1,1,0,0.247
CASE_000617,48227.29,0.6358,1,0,4,0,0,0,0,0,0.831
CASE_000619,8849.34,-0.0945,3,0,6,0,0,0,1,0,0.288
CASE_000620,8760.78,-0.0962,4,0,7,0,0,0,0,0,0.589
CASE_000621,35873.57,0.4067,5,0,8,1,0,0,0,0,0.767
CASE_000622,3998.24,-0.1845,3,5,6,0,0,1,1,0,0.619
CASE_000624,107257.11,1.7306,2,0,5,1,0,1,1,0,0.304
CASE_000626,8159.19,-0.1073,-3,0,0,0,0,0,1,0,0.398
CASE_000627,3613.35,-0.1916,-1,0,2,1,0,0,1,1,0.224
CASE_000628,103996.55,1.6701,3,6,6,1,0,0,0,0,0.265
CASE_000629,12882.82,-0.0197,6,0,9,0,0,1,1,0,0.367
CASE_000630,2585.75,-0.2107,16,0,19,1,0,0,1,0,0.839
CASE_000631,8552.91,-0.1,1,0,4,1,0,0,0,0,0.597
CASE_000633,2425.55,-0.2137,6,0,9,0,0,0,0,1,0.62
CASE_000634,18368.56,0.082,2,0,5,0,0,0,1,0,0.723
CASE_000635,89433.76,1.4,9,11,12,1,0,0,0,1,0.263
CASE_000636,135445.08,2.2534,4,7,7,0,0,0,1,0,0.127
CASE_000637,19237.54,0.0981,-1,1,2,0,0,0,0,0,0.465
CASE_000640,10784.94,-0.0586,8,9,11,0,0,0,0,0,0.8
CASE_000641,2670.1,-0.2091,-3,0,0,0,0,0,1,0,0.061
CASE_000642,8281.75,-0.1051,9,3,12,0,0,0,1,0,0.192
CASE_000644,6331.33,-0.1412,6,0,9,0,0,1,1,0,0.701
CASE_000645,14471.21,0.0097,0,1,3,1,0,1,1,1,0.744
CASE_000646,8847.61,-0.0946,1,4,4,0,0,0,0,0,0.306
CASE_000648,237039.15,4.1376,5,0,8,0,0,0,1,0,0.64
CASE_000649,4748.74,-0.1706,-3,0,0,1,0,1,0,0,0.724
CASE_000650,30925.14,0.3149,2,5,5,0,0,0,1,0,0.224
CASE_000651,2989.66,-0.2032,4,7,7,0,1,0,1,0,0.432
CASE_000654,1335.95,-0.2339,10,0,13,1,0,0,1,0,0.508
CASE_000655,11069.88,-0.0533,10,5,13,1,0,0,0,0,0.563
CASE_000656,6572.93,-0.1367,-1,2,2,0,0,0,0,1,0.574
CASE_000657,3089.69,-0.2013,1,0,4,0,0,0,1,1,0.263
CASE_000658,9160.08,-0.0888,10,7,13,0,1,0,0,0,0.889
CASE_000659,3594.03,-0.192,-3,0,0,0,0,1,0,0,0.796
CASE_000661,19730.65,0.1073,6,2,9,1,0,0,1,1,0.319
CASE_000666,22129.12,0.1518,4,0,7,0,0,0,1,1,0.625
CASE_000667,9586.73,-0.0809,4,0,7,0,0,0,0,0,0.583
CASE_000669,41523.85,0.5115,8,0,11,0,0,0,0,0,0.532
CASE_000670,21278.97,0.136,-1,2,2,0,0,0,0,1,0.895
CASE_000671,6076.8,-0.1459,0,3,3,0,0,0,0,1,0.729
CASE_000672,1880.11,-0.2238,-2,1,1,0,1,0,0,1,0.789
CASE_000674,36034.22,0.4097,4,7,7,0,0,1,0,0,0.675
CASE_000675,24166.16,0.1895,9,0,12,0,0,0,0,1,0.478
CASE_000677,5881.27,-0.1496,5,0,8,0,0,0,1,0,0.368
CASE_000679,7902.75,-0.1121,-1,0,2,0,0,0,1,0,0.672
CASE_000681,8151.34,-0.1075,1,4,4,0,0,0,1,0,0.6
CASE_000682,10113.92,-0.0711,3,0,6,0,0,0,1,0,0.639
CASE_000683,16592.7,0.0491,0,3,3,0,0,0,1,0,0.766
CASE_000684,13037.71,-0.0168,0,0,3,0,0,0,0,0,0.448
CASE_000688,4448.52,-0.1761,0,3,3,1,0,0,0,0,0.431
CASE_000689,1617.29,-0.2287,2,4,5,0,0,0,0,0,0.667
CASE_000690,9220.68,-0.0876,-1,2,2,0,0,0,1,0,0.78
CASE_000693,3266.7,-0.1981,1,0,4,1,0,0,1,0,0.543
CASE_000694,103335.02,1.6579,1,4,4,0,0,0,1,1,0.635
CASE_000696,49273.71,0.6552,-2,1,1,1,0,0,0,0,0.64
CASE_000697,21357.84,0.1375,1,0,4,1,0,0,0,0,0.764
CASE_000698,22302.66,0.155,-2,1,1,1,0,0,1,0,0.844
CASE_000699,1898.11,-0.2234,6,2,9,0,0,0,0,0,0.484
CASE_000700,28731.26,0.2742,2,5,5,0,0,0,0,1,0.626
CASE_000701,17382.7,0.0637,1,4,4,0,0,0,1,0,0.451
CASE_000702,22546.92,0.1595,6,0,9,0,0,0,0,1,0.679
CASE_000703,21802.19,0.1457,1,0,4,0,0,0,1,1,0.409
CASE_000704,90060.81,1.4117,7,10,10,0,0,0,1,0,0.245
CASE_000705,5183.88,-0.1625,7,0,10,0,0,0,1,0,0.425
CASE_000706,17616.12,0.0681,6,0,9,0,0,0,0,0,0.086
CASE_000707,8615.06,-0.0989,0,0,3,0,0,0,0,1,0.549
CASE_000708,60804.76,0.8691,2,2,5,0,0,1,0,1,0.816
CASE_000709,28155.3,0.2635,0,0,3,0,0,0,1,1,0.338
CASE_000710,55790.37,0.7761,0,3,3,0,0,0,1,0,0.67
CASE_000711,2297.29,-0.216,-3,0,0,0,0,0,1,0,0.838
CASE_000713,20454.16,0.1207,0,0,3,0,0,0,0,0,0.827
CASE_000714,41059.4,0.5029,4,0,7,0,0,0,1,1,0.822
CASE_000716,886.11,-0.2422,0,3,3,0,0,0,0,1,0.373
CASE_000717,91967.88,1.447,1,3,4,0,0,0,0,1,0.495
CASE_000718,71817.54,1.0733,0,3,3,1,0,0,0,0,0.79
CASE_000719,3308.2,-0.1973,-2,1,1,1,0,0,1,1,0.606
CASE_000720,20416.72,0.12,-2,1,1,0,0,1,1,1,0.625
CASE_000721,15595.16,0.0306,3,6,6,0,0,0,0,1,0.86
CASE_000722,35499.45,0.3997,9,0,12,0,0,1,1,1,0.292
CASE_000723,6333.56,-0.1412,3,0,6,0,0,1,0,0,0.433
CASE_000724,78406.54,1.1955,-3,0,0,1,0,0,0,0,0.253
CASE_000725,14132.7,0.0035,7,1,10,0,0,0,1,0,0.326
CASE_000726,4121.68,-0.1822,1,4,4,0,0,0,0,0,0.839
CASE_000727,41024.56,0.5022,3,4,6,0,1,0,0,1,0.826
CASE_000728,5593.76,-0.1549,6,0,9,0,0,0,0,0,0.702
CASE_000730,9659.71,-0.0795,0,3,3,0,0,0,0,0,0.82
CASE_000731,1058.48,-0.239,4,7,7,0,0,0,1,1,0.668
CASE_000732,8326.54,-0.1042,-3,0,0,0,0,0,1,1,0.56
CASE_000733,22272.2,0.1544,-3,0,0,0,0,0,1,0,0.655
CASE_000735,2838.63,-0.206,3,3,6,0,0,0,1,0,0.616
CASE_000736,2504.68,-0.2122,-3,0,0,0,1,0,0,0,0.671
CASE_000737,12638.01,-0.0243,1,1,4,0,0,0,1,0,0.714
CASE_000740,9470.29,-0.083,4,4,7,0,0,1,0,0,0.641
CASE_000744,18941.9,0.0927,2,4,5,0,0,1,1,0,0.585
CASE_000745,5844.74,-0.1503,0,1,3,1,0,0,1,1,0.3
CASE_000747,18237.67,0.0796,0,0,3,1,0,0,0,1,0.585
CASE_000748,9403.16,-0.0843,7,0,10,0,0,0,0,0,0.547
CASE_000750,69187.83,1.0245,1,0,4,0,0,0,0,1,0.679
CASE_000751,9567.1,-0.0812,-2,1,1,0,0,0,0,0,0.502
CASE_000752,24529.47,0.1963,5,5,8,0,0,0,0,0,0.905
CASE_000753,1888.04,-0.2236,-3,0,0,0,0,0,0,0,0.309
CASE_000754,9492.21,-0.0826,1,0,4,0,0,0,0,0,0.326
CASE_000755,31971.43,0.3343,-1,0,2,1,0,0,0,1,0.562
CASE_000756,93186.39,1.4696,-3,0,0,1,0,0,0,0,0.682
CASE_000757,51956.69,0.705,1,0,4,1,0,0,0,1,0.485
CASE_000758,59396.16,0.8429,-2,1,1,0,0,1,1,1,0.575
CASE_000759,15576.99,0.0302,-3,0,0,0,0,0,0,0,0.304
CASE_000761,68998.15,1.021,2,1,5,0,0,0,1,1,0.897
CASE_000762,8914.48,-0.0933,-2,1,1,0,0,0,0,0,0.516
CASE_000763,18030.55,0.0758,7,0,10,1,0,0,0,0,0.258
CASE_000764,28573.0,0.2713,1,4,4,0,0,1,1,0,0.263
CASE_000765,5385.11,-0.1588,12,0,15,0,1,0,1,0,0.394
CASE_000767,14420.35,0.0088,13,2,16,0,1,0,0,0,0.454
CASE_000769,8655.22,-0.0981,4,2,7,1,0,1,0,0,0.299
CASE_000770,84704.52,1.3123,5,3,8,0,0,0,0,1,0.861
CASE_000771,8443.5,-0.1021,1,4,4,0,0,0,0,1,0.391
CASE_000772,41491.19,0.5109,-1,0,2,0,0,1,0,0,0.158
CASE_000773,154815.57,2.6127,0,3,3,0,0,0,1,1,0.562
CASE_000775,9112.99,-0.0896,5,6,8,0,0,0,1,1,0.368
CASE_000776,12763.23,-0.0219,2,0,5,0,1,0,0,0,0.624
CASE_000777,30776.95,0.3122,-1,1,2,0,0,0,0,1,0.683
CASE_000778,11472.62,-0.0459,1,0,4,0,0,0,1,1,0.704
CASE_000781,7255.54,-0.1241,4,1,7,0,0,0,0,0,0.819
CASE_000782,6370.41,-0.1405,-3,0,0,0,0,0,0,0,0.633
CASE_000785,27652.7,0.2542,0,0,3,0,0,0,1,1,0.751
CASE_000786,8185.58,-0.1068,12,6,15,0,0,0,1,0,0.412
CASE_000790,14058.8,0.0021,5,0,8,0,0,0,1,0,0.386
CASE_000791,8701.64,-0.0973,2,0,5,0,0,0,0,0,0.877
CASE_000793,221872.06,3.8563,0,0,3,0,0,0,0,0,0.397
CASE_000795,23649.57,0.18,6,9,9,0,1,0,0,0,0.484
CASE_000796,18676.41,0.0877,6,0,9,1,1,0,1,0,0.883
CASE_000798,6863.19,-0.1314,9,0,12,0,0,0,0,0,0.303
CASE_000799,2695.74,-0.2087,6,1,9,0,0,0,1,0,0.561
CASE_000800,46345.83,0.6009,-2,1,1,0,0,0,1,0,0.642
CASE_000801,3078.84,-0.2016,8,11,11,0,0,0,0,0,0.844
CASE_000802,18391.44,0.0824,0,0,3,0,0,0,1,1,0.77
CASE_000803,30659.8,0.31,-2,1,1,1,0,0,1,0,0.409
CASE_000804,11932.19,-0.0374,4,0,7,0,0,0,0,1,0.575
CASE_000805,65757.89,0.9609,3,0,6,0,1,0,0,0,0.844
CASE_000806,67032.68,0.9846,7,0,10,0,0,0,1,0,0.104
CASE_000807,71613.93,1.0695,-1,0,2,1,0,0,0,0,0.253
CASE_000808,3271.08,-0.198,1,0,4,0,0,1,0,0,0.89
CASE_000810,1263.55,-0.2352,0,3,3,1,0,0,0,0,0.407
CASE_000811,324765.19,5.7647,5,0,8,1,0,1,0,0,0.82
CASE_000813,4506.8,-0.1751,2,0,5,0,0,0,1,0,0.585
CASE_000814,24804.25,0.2014,-3,0,0,0,0,0,1,1,0.132
CASE_000815,15682.45,0.0322,2,0,5,0,0,0,0,0,0.608
CASE_000816,7354.01,-0.1223,7,0,10,0,0,0,0,1,0.257
CASE_000817,4694.3,-0.1716,1,2,4,0,0,0,0,1,0.472
CASE_000818,45258.11,0.5807,2,5,5,0,0,0,0,0,0.867
CASE_000819,14990.07,0.0194,2,0,5,0,0,0,0,0,0.443
CASE_000820,2698.65,-0.2086,-2,1,1,0,0,0,1,0,0.297
CASE_000821,17050.43,0.0576,4,7,7,0,0,1,1,0,0.108
CASE_000822,27064.23,0.2433,-1,0,2,0,0,0,1,0,0.632
CASE_000824,12116.66,-0.0339,2,1,5,1,1,0,0,0,0.155
CASE_000825,12650.41,-0.024,3,0,6,0,0,1,0,0,0.385
CASE_000826,7912.99,-0.1119,9,0,12,0,0,0,0,0,0.76
CASE_000827,27423.32,0.25,-3,0,0,0,1,0,1,0,0.452
CASE_000828,41158.85,0.5047,-1,2,2,0,0,0,0,1,0.391
CASE_000829,24169.84,0.1896,1,0,4,0,0,0,1,0,0.368
CASE_000831,37526.75,0.4373,7,5,10,0,0,0,1,0,0.806
CASE_000832,10999.17,-0.0547,0,2,3,1,0,0,1,0,0.196
CASE_000833,20042.24,0.1131,-3,0,0,0,0,0,0,1,0.578
CASE_000834,27411.66,0.2497,1,0,4,0,0,0,0,0,0.586
CASE_000835,89109.69,1.394,2,0,5,0,0,0,1,0,0.312
CASE_000836,1623.42,-0.2285,0,0,3,0,0,0,0,0,0.444
CASE_000837,11899.91,-0.0379,1,0,4,0,0,0,1,0,0.489
CASE_000838,1482.92,-0.2311,5,0,8,0,0,0,1,1,0.839
CASE_000839,19075.03,0.0951,4,0,7,0,0,0,1,1,0.537
CASE_000840,23727.1,0.1814,4,0,7,1,1,0,0,0,0.379
CASE_000842,27148.39,0.2449,-3,0,0,0,1,0,0,0,0.729
CASE_000843,41931.0,0.519,5,0,8,0,1,0,0,0,0.544
CASE_000845,1642.72,-0.2282,6,0,9,0,0,0,1,0,0.485
CASE_000846,4622.56,-0.1729,3,5,6,0,0,0,0,0,0.746
CASE_000847,12578.06,-0.0254,3,0,6,0,0,1,1,0,0.92
CASE_000848,17727.99,0.0701,10,6,13,0,0,0,0,0,0.781
CASE_000849,42472.23,0.5291,2,0,5,0,0,0,1,0,0.251
CASE_000850,195148.01,3.3607,1,1,4,0,1,1,1,0,0.07
CASE_000851,37342.5,0.4339,0,3,3,0,1,0,0,0,0.62
CASE_000852,30580.52,0.3085,9,0,12,0,0,0,0,1,0.54
CASE_000854,21189.74,0.1343,0,3,3,0,0,0,1,1,0.442
CASE_000856,25326.67,0.2111,1,0,4,1,0,0,1,0,0.39
CASE_000857,762.31,-0.2445,0,3,3,0,0,1,0,0,0.72
CASE_000860,13230.05,-0.0133,-1,0,2,0,0,0,0,0,0.531
CASE_000861,22541.02,0.1594,-1,2,2,0,0,0,0,0,0.291
CASE_000862,27721.87,0.2555,-3,0,0,0,0,1,1,1,0.688
CASE_000863,2994.61,-0.2031,-3,0,0,0,0,0,0,1,0.741
CASE_000864,10656.66,-0.061,12,8,15,1,0,0,0,0,0.481
CASE_000865,111807.86,1.815,-2,1,1,0,0,0,0,0,0.293
CASE_000866,3758.96,-0.1889,2,0,5,0,0,0,0,1,0.786
CASE_000867,5782.64,-0.1514,0,3,3,0,0,0,0,1,0.752
CASE_000869,8016.65,-0.11,3,0,6,0,0,0,0,1,0.18
CASE_000870,15109.91,0.0216,5,0,8,1,0,0,1,0,0.346
CASE_000873,56541.84,0.79,5,0,8,0,0,0,1,0,0.961
CASE_000874,7353.33,-0.1223,10,9,13,0,0,0,1,0,0.436
CASE_000875,5600.57,-0.1548,4,0,7,0,0,0,0,1,0.528
CASE_000876,16632.87,0.0498,2,2,5,0,1,1,0,0,0.464
CASE_000877,142510.62,2.3844,3,0,6,0,0,0,0,0,0.461
CASE_000879,6885.35,-0.131,6,0,9,1,1,0,0,0,0.77
CASE_000880,11598.67,-0.0435,0,3,3,0,0,0,1,0,0.403
CASE_000882,35162.08,0.3935,-1,0,2,1,0,0,1,0,0.437
CASE_000883,14024.7,0.0015,10,0,13,1,1,0,1,0,0.575
CASE_000884,35984.27,0.4087,-2,0,1,0,0,0,0,1,0.364
CASE_000885,12356.35,-0.0295,5,0,8,1,0,0,0,0,0.912
CASE_000887,17684.09,0.0693,0,0,3,0,0,0,1,1,0.699
CASE_000890,100883.5,1.6124,7,2,10,0,0,0,0,0,0.249
CASE_000891,6344.38,-0.141,-3,0,0,0,0,0,0,1,0.883
CASE_000893,13967.4,0.0004,-2,1,1,0,0,0,0,0,0.378
CASE_000896,27063.18,0.2433,3,6,6,0,0,0,0,1,0.608
CASE_000897,33892.09,0.3699,5,0,8,1,0,0,1,0,0.724
CASE_000901,28198.52,0.2643,1,4,4,0,0,0,1,0,0.44
CASE_000903,9959.93,-0.0739,2,5,5,0,0,0,0,0,0.373
CASE_000904,171814.2,2.9279,-1,2,2,0,0,0,0,0,0.812
CASE_000906,43252.28,0.5435,-3,0,0,0,0,0,1,0,0.337
CASE_000908,13516.84,-0.008,7,0,10,0,0,1,1,0,0.844
CASE_000909,13272.22,-0.0125,0,0,3,1,0,0,0,0,0.855
CASE_000911,5024.78,-0.1655,6,0,9,0,0,0,1,0,0.557
CASE_000913,14202.7,0.0048,0,3,3,0,0,0,0,1,0.674
CASE_000914,15513.71,0.0291,-1,0,2,0,0,0,0,0,0.659
CASE_000915,42192.21,0.5239,-1,2,2,0,0,0,1,0,0.246
CASE_000916,3153.79,-0.2002,1,0,4,0,0,0,0,1,0.285
CASE_000917,6650.19,-0.1353,0,3,3,1,0,1,0,1,0.412
CASE_000918,3240.68,-0.1985,5,0,8,1,0,1,1,0,0.331
CASE_000920,26966.99,0.2415,1,0,4,0,1,0,0,1,0.662
CASE_000922,10537.44,-0.0632,-3,0,0,1,0,0,0,0,0.616
CASE_000924,254957.34,4.47,7,0,10,0,0,1,1,0,0.49
CASE_000925,16794.73,0.0528,-1,2,2,0,0,0,1,0,0.756
CASE_000927,16876.09,0.0543,8,0,11,0,0,0,1,1,0.264
CASE_000928,7891.26,-0.1123,1,1,4,1,0,0,1,0,0.644
CASE_000930,2442.4,-0.2134,4,7,7,0,0,0,0,0,0.36
CASE_000931,159834.17,2.7057,1,0,4,1,0,0,0,0,0.204
CASE_000934,16169.22,0.0412,2,3,5,0,0,0,1,0,0.762
CASE_000936,137510.43,2.2917,2,0,5,0,1,0,0,0,0.391
CASE_000937,27384.33,0.2492,7,6,10,0,0,1,0,0,0.464
CASE_000938,40314.52,0.489,4,6,7,0,0,0,0,1,0.434
CASE_000940,7387.84,-0.1216,4,6,7,0,0,1,1,1,0.656
CASE_000941,5223.11,-0.1618,6,0,9,0,0,0,0,0,0.847
CASE_000942,1805.78,-0.2252,-3,0,0,0,0,0,0,0,0.679
CASE_000943,45799.9,0.5908,4,7,7,0,0,0,0,1,0.635
CASE_000944,26986.11,0.2418,7,0,10,0,0,0,0,1,0.827
CASE_000945,9709.93,-0.0786,4,0,7,0,0,0,0,0,0.394
CASE_000946,9156.14,-0.0888,-2,1,1,0,1,1,0,0,0.244
CASE_000947,15663.84,0.0319,-1,0,2,1,0,0,0,0,0.647
CASE_000948,8555.35,-0.1,2,3,5,0,0,0,0,0,0.27
CASE_000949,3264.57,-0.1981,1,0,4,1,1,1,1,1,0.204
CASE_000950,15723.26,0.033,1,4,4,0,0,0,1,1,0.519
CASE_000951,68287.83,1.0079,1,0,4,1,0,0,0,0,0.764
CASE_000952,36362.16,0.4157,5,0,8,0,0,0,0,0,0.238
CASE_000953,24970.21,0.2045,4,0,7,0,0,0,0,0,0.705
CASE_000956,132446.84,2.1978,8,0,11,0,0,0,1,1,0.531
CASE_000958,13038.2,-0.0168,2,0,5,0,0,0,1,0,0.892
CASE_000959,4597.74,-0.1734,3,6,6,0,0,0,0,0,0.734
CASE_000961,27325.13,0.2481,7,0,10,1,0,1,0,0,0.273
CASE_000962,32091.77,0.3365,1,4,4,0,0,0,0,1,0.445
CASE_000963,4675.19,-0.1719,5,0,8,0,0,1,1,0,0.68
CASE_000964,1353.5,-0.2335,6,0,9,0,0,0,1,0,0.702
CASE_000966,1234.37,-0.2358,13,12,16,0,0,0,0,0,0.438
CASE_000968,28768.59,0.2749,2,0,5,1,0,0,1,0,0.372
CASE_000969,12302.34,-0.0305,5,0,8,0,0,0,0,0,0.885
CASE_000970,40135.1,0.4857,2,5,5,0,0,0,1,0,0.563
CASE_000971,13169.93,-0.0144,4,0,7,1,0,0,1,0,0.884
CASE_000972,18305.14,0.0808,2,1,5,0,0,0,1,1,0.652
CASE_000973,23159.06,0.1709,-1,0,2,0,0,0,0,0,0.763
CASE_000975,5875.19,-0.1497,1,4,4,1,1,0,0,1,0.692
CASE_000976,9642.33,-0.0798,-3,0,0,0,0,0,1,1,0.647
CASE_000977,13337.33,-0.0113,5,0,8,1,0,0,0,1,0.532
CASE_000979,16359.88,0.0448,5,6,8,0,0,1,0,0,0.558
CASE_000980,14538.42,0.011,7,7,10,1,0,0,1,0,0.708
