atm_id,atm_name,bank_name,state,district,city,area,pincode,latitude,longitude,location_type
ATM_000164,Union Bank of India Bank Branch ATM 164,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-26,52170,19.05021284988183,72.79058525671624,Bank Branch ATM
ATM_000165,Bank of Baroda Petrol Station ATM 165,Bank of Baroda,Karnataka,Bengaluru Urban,Bengaluru,Area-42,50756,13.052317080084876,77.65643112151521,Petrol Station ATM
ATM_000166,Axis Bank Bank Branch ATM 166,Axis Bank,Delhi,New Delhi,Delhi,Area-9,64496,28.583635365156248,77.24712940548856,Bank Branch ATM
ATM_000167,Punjab National Bank Mall ATM 167,Punjab National Bank,Gujarat,Ahmedabad,Ahmedabad,Area-52,60813,22.94908456398649,72.54403814015194,Mall ATM
ATM_000168,Yes Bank Market ATM 168,Yes Bank,Gujarat,Ahmedabad,Ahmedabad,Area-34,69671,23.023130541661885,72.54829334366477,Market ATM
ATM_000169,Axis Bank Market ATM 169,Axis Bank,Maharashtra,Nagpur,Nagpur,Area-16,61102,21.090162345471644,79.07144949630711,Market ATM
ATM_000170,Canara Bank Bank Branch ATM 170,Canara Bank,Gujarat,Surat,Surat,Area-19,54213,21.17060600231675,72.82860990123106,Bank Branch ATM
ATM_000171,HDFC Bank Petrol Station ATM 171,HDFC Bank,Maharashtra,Nashik,Nashik,Area-41,73416,20.025986955094687,73.74040719583485,Petrol Station ATM
ATM_000172,Punjab National Bank Hospital ATM 172,Punjab National Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-11,50533,12.966004514720856,77.65482603792282,Hospital ATM
ATM_000173,IndusInd Bank Standalone Kiosk 173,IndusInd Bank,Maharashtra,Pune,Pune,Area-18,60937,18.46112468172413,73.80081623314072,Standalone Kiosk
ATM_000174,Kotak Mahindra Bank Residential Complex ATM 174,Kotak Mahindra Bank,Uttar Pradesh,Lucknow,Lucknow,Area-59,47838,26.78095763583411,80.91856301415868,Residential Complex ATM
ATM_000175,IDFC First Bank Railway Station ATM 175,IDFC First Bank,Maharashtra,Thane,Thane,Area-52,49820,19.223803343387452,73.01871625130069,Railway Station ATM
ATM_000176,Axis Bank Bank Branch ATM 176,Axis Bank,Maharashtra,Mumbai City,Mumbai,Area-20,63585,19.075381695700123,72.8777416638539,Bank Branch ATM
ATM_000177,IDFC First Bank Bank Branch ATM 177,IDFC First Bank,Delhi,New Delhi,Delhi,Area-33,70183,28.60199187287357,77.20472703352685,Bank Branch ATM
ATM_000178,IndusInd Bank Petrol Station ATM 178,IndusInd Bank,Madhya Pradesh,Indore,Indore,Area-25,74770,22.762793078193216,75.7537118967963,Petrol Station ATM
ATM_000179,IndusInd Bank Bank Branch ATM 179,IndusInd Bank,Rajasthan,Jaipur,Jaipur,Area-12,48177,26.81566865000759,75.81443519005985,Bank Branch ATM
ATM_000180,Bank of Baroda Residential Complex ATM 180,Bank of Baroda,West Bengal,Kolkata,Kolkata,Area-18,71182,22.603300025292327,88.38242763219667,Residential Complex ATM
ATM_000181,Union Bank of India Standalone Kiosk 181,Union Bank of India,Rajasthan,Jaipur,Jaipur,Area-7,64329,26.88450500179777,75.78980238021549,Standalone Kiosk
ATM_000182,Yes Bank Petrol Station ATM 182,Yes Bank,Rajasthan,Jaipur,Jaipur,Area-50,70929,26.93716543604618,75.7422650193193,Petrol Station ATM
ATM_000183,IDFC First Bank Mall ATM 183,IDFC First Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-15,76774,12.904363271516468,77.561464990817,Mall ATM
ATM_000184,IndusInd Bank Petrol Station ATM 184,IndusInd Bank,Maharashtra,Nashik,Nashik,Area-12,67168,19.981324437591052,73.82706776198074,Petrol Station ATM
ATM_000185,SBI Mall ATM 185,SBI,West Bengal,Kolkata,Kolkata,Area-38,80926,22.57899640290827,88.36014666607021,Mall ATM
ATM_000186,Kotak Mahindra Bank Market ATM 186,Kotak Mahindra Bank,Tamil Nadu,Chennai,Chennai,Area-8,42804,13.107028546148173,80.30777781911272,Market ATM
ATM_000187,IDFC First Bank Petrol Station ATM 187,IDFC First Bank,Delhi,New Delhi,Delhi,Area-57,44642,28.600815039607824,77.23741958511759,Petrol Station ATM
ATM_000188,Union Bank of India Railway Station ATM 188,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-53,50214,19.04357729884527,72.892002609165,Railway Station ATM
ATM_000189,HDFC Bank University ATM 189,HDFC Bank,West Bengal,Kolkata,Kolkata,Area-25,49387,22.571270527063245,88.34487587220912,University ATM
ATM_000190,Kotak Mahindra Bank Standalone Kiosk 190,Kotak Mahindra Bank,Maharashtra,Pune,Pune,Area-11,55370,18.55694422754622,73.79222448170283,Standalone Kiosk
ATM_000191,HDFC Bank Petrol Station ATM 191,HDFC Bank,Uttar Pradesh,Lucknow,Lucknow,Area-9,59675,26.89982243050087,80.96915271391516,Petrol Station ATM
ATM_000192,HDFC Bank Railway Station ATM 192,HDFC Bank,Maharashtra,Pune,Pune,Area-51,59628,18.528044453357243,73.82688904170314,Railway Station ATM
ATM_000193,HDFC Bank Bank Branch ATM 193,HDFC Bank,Maharashtra,Thane,Thane,Area-27,56349,19.20727550409813,72.91577324456823,Bank Branch ATM
ATM_000194,IndusInd Bank Bank Branch ATM 194,IndusInd Bank,Gujarat,Ahmedabad,Ahmedabad,Area-35,46379,23.064516748326504,72.5358279319623,Bank Branch ATM
ATM_000195,Axis Bank Standalone Kiosk 195,Axis Bank,Maharashtra,Thane,Thane,Area-8,48566,19.28805750645712,72.92474061073969,Standalone Kiosk
ATM_000196,Bank of Baroda Bank Branch ATM 196,Bank of Baroda,Maharashtra,Thane,Navi Mumbai,Area-49,68860,19.050785161997343,72.92200453647662,Bank Branch ATM
ATM_000197,Axis Bank Residential Complex ATM 197,Axis Bank,Telangana,Hyderabad,Hyderabad,Area-31,52213,17.390183595706716,78.50047017938805,Residential Complex ATM
ATM_000198,Yes Bank Residential Complex ATM 198,Yes Bank,Rajasthan,Jaipur,Jaipur,Area-5,75752,26.875072038272478,75.8859496773015,Residential Complex ATM
ATM_000199,Yes Bank Bank Branch ATM 199,Yes Bank,Maharashtra,Thane,Navi Mumbai,Area-5,53995,19.10317614755306,72.9983040904587,Bank Branch ATM
ATM_000200,Canara Bank Petrol Station ATM 200,Canara Bank,Maharashtra,Nashik,Nashik,Area-57,67774,19.93642726950119,73.74371143519092,Petrol Station ATM
ATM_000201,IDFC First Bank Railway Station ATM 201,IDFC First Bank,West Bengal,Kolkata,Kolkata,Area-4,55496,22.533329150605642,88.35333274160335,Railway Station ATM
ATM_000202,HDFC Bank Bus Terminal ATM 202,HDFC Bank,Gujarat,Surat,Surat,Area-18,55757,21.202285799675987,72.81095768175912,Bus Terminal ATM
ATM_000203,IndusInd Bank Railway Station ATM 203,IndusInd Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-1,75873,12.972028928357291,77.59415538404409,Railway Station ATM
ATM_000204,Bank of Baroda Hospital ATM 204,Bank of Baroda,Maharashtra,Thane,Thane,Area-4,54790,19.20333595899379,72.86677116905516,Hospital ATM
ATM_000205,Punjab National Bank Airport ATM 205,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-48,69111,19.124427541870087,72.83092791262885,Airport ATM
ATM_000206,ICICI Bank Bank Branch ATM 206,ICICI Bank,Maharashtra,Pune,Pune,Area-46,74218,18.553235746980953,73.88678209028785,Bank Branch ATM
ATM_000207,Yes Bank Railway Station ATM 207,Yes Bank,Maharashtra,Thane,Thane,Area-20,45196,19.221085412731345,72.9159147013875,Railway Station ATM
ATM_000208,ICICI Bank Mall ATM 208,ICICI Bank,Tamil Nadu,Chennai,Chennai,Area-11,63128,13.086979594983951,80.26973644621526,Mall ATM
ATM_000209,Yes Bank Market ATM 209,Yes Bank,Maharashtra,Mumbai City,Mumbai,Area-15,61742,19.09389118319752,72.8837166969539,Market ATM
ATM_000210,Union Bank of India Bank Branch ATM 210,Union Bank of India,Karnataka,Bengaluru Urban,Bengaluru,Area-21,63340,12.982958676991839,77.662765595848,Bank Branch ATM
ATM_000211,IDFC First Bank Hospital ATM 211,IDFC First Bank,Tamil Nadu,Chennai,Chennai,Area-46,54749,13.09786437495418,80.21578692460194,Hospital ATM
ATM_000212,SBI Residential Complex ATM 212,SBI,Telangana,Hyderabad,Hyderabad,Area-36,54698,17.300584947529856,78.47549879605869,Residential Complex ATM
ATM_000213,Union Bank of India Mall ATM 213,Union Bank of India,Maharashtra,Thane,Navi Mumbai,Area-27,69570,19.0939263259288,73.06870541199004,Mall ATM
ATM_000214,IndusInd Bank University ATM 214,IndusInd Bank,Gujarat,Ahmedabad,Ahmedabad,Area-5,55153,23.015179106801366,72.64159777107541,University ATM
ATM_000215,Punjab National Bank Standalone Kiosk 215,Punjab National Bank,Tamil Nadu,Chennai,Chennai,Area-7,72374,13.043151424722707,80.35156443603299,Standalone Kiosk
ATM_000216,Bank of Baroda Standalone Kiosk 216,Bank of Baroda,West Bengal,Kolkata,Kolkata,Area-12,59124,22.569413319295457,88.37110852563976,Standalone Kiosk
ATM_000217,HDFC Bank Hospital ATM 217,HDFC Bank,Maharashtra,Thane,Thane,Area-13,71918,19.27199357298288,72.92311601224398,Hospital ATM
ATM_000218,Bank of Baroda Market ATM 218,Bank of Baroda,Maharashtra,Thane,Thane,Area-29,77377,19.177686963904435,72.90837086097213,Market ATM
ATM_000219,Union Bank of India Market ATM 219,Union Bank of India,Uttar Pradesh,Lucknow,Lucknow,Area-51,43185,26.84388512896772,80.91300863778409,Market ATM
ATM_000220,Axis Bank Railway Station ATM 220,Axis Bank,Delhi,New Delhi,Delhi,Area-25,56102,28.63497447524411,77.21105184666611,Railway Station ATM
ATM_000221,Union Bank of India Standalone Kiosk 221,Union Bank of India,Maharashtra,Nashik,Nashik,Area-20,47649,19.976737565953538,73.80062195199612,Standalone Kiosk
ATM_000222,HDFC Bank Bank Branch ATM 222,HDFC Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-33,41658,12.962745789467537,77.61461581268446,Bank Branch ATM
ATM_000223,Union Bank of India Railway Station ATM 223,Union Bank of India,Tamil Nadu,Chennai,Chennai,Area-5,77994,13.116535152505543,80.22408541250788,Railway Station ATM
ATM_000224,Canara Bank Market ATM 224,Canara Bank,Gujarat,Surat,Surat,Area-43,81359,21.18425071049727,72.82660617159755,Market ATM
ATM_000225,ICICI Bank Mall ATM 225,ICICI Bank,Maharashtra,Nashik,Nashik,Area-4,67141,19.934335036280814,73.82493651352142,Mall ATM
ATM_000226,Punjab National Bank Railway Station ATM 226,Punjab National Bank,Uttar Pradesh,Lucknow,Lucknow,Area-21,50800,26.857897466712405,80.94405517479672,Railway Station ATM
ATM_000227,ICICI Bank Bank Branch ATM 227,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-57,48373,19.07889516483044,72.87797713595054,Bank Branch ATM
ATM_000228,Canara Bank University ATM 228,Canara Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-24,57397,12.955790358100682,77.6260880225897,University ATM
ATM_000229,Canara Bank Standalone Kiosk 229,Canara Bank,Telangana,Hyderabad,Hyderabad,Area-45,71916,17.38823584081505,78.46523166663852,Standalone Kiosk
ATM_000230,Kotak Mahindra Bank Mall ATM 230,Kotak Mahindra Bank,Maharashtra,Mumbai City,Mumbai,Area-17,63617,19.00781906395582,72.96479433522192,Mall ATM
ATM_000231,ICICI Bank Hospital ATM 231,ICICI Bank,Maharashtra,Thane,Thane,Area-51,71459,19.24709950576178,72.96157228634684,Hospital ATM
ATM_000232,ICICI Bank Hospital ATM 232,ICICI Bank,Delhi,New Delhi,Delhi,Area-21,59954,28.618625691088237,77.23581182791439,Hospital ATM
ATM_000233,IDFC First Bank Bank Branch ATM 233,IDFC First Bank,Gujarat,Surat,Surat,Area-14,56338,21.176220337207937,72.80922068008954,Bank Branch ATM
ATM_000234,Bank of Baroda Market ATM 234,Bank of Baroda,Telangana,Hyderabad,Hyderabad,Area-4,40119,17.397077567641393,78.52711604673449,Market ATM
ATM_000235,Bank of Baroda Bus Terminal ATM 235,Bank of Baroda,Uttar Pradesh,Lucknow,Lucknow,Area-19,73307,26.868069433913202,81.01559230445457,Bus Terminal ATM
ATM_000236,Axis Bank Market ATM 236,Axis Bank,Gujarat,Ahmedabad,Ahmedabad,Area-35,71139,22.942829055558096,72.60210596723005,Market ATM
ATM_000237,IndusInd Bank Standalone Kiosk 237,IndusInd Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-4,74466,13.008678557417678,77.58088528077207,Standalone Kiosk
ATM_000238,ICICI Bank Bank Branch ATM 238,ICICI Bank,West Bengal,Kolkata,Kolkata,Area-11,75847,22.514450113750854,88.3264138370624,Bank Branch ATM
ATM_000239,IDFC First Bank Market ATM 239,IDFC First Bank,Maharashtra,Mumbai City,Mumbai,Area-21,64976,19.041544087903688,72.83632931757157,Market ATM
ATM_000240,IDFC First Bank Bus Terminal ATM 240,IDFC First Bank,Maharashtra,Mumbai City,Mumbai,Area-43,80729,19.167341953167718,72.88361769834927,Bus Terminal ATM
ATM_000241,ICICI Bank Market ATM 241,ICICI Bank,Gujarat,Ahmedabad,Ahmedabad,Area-36,61932,23.080166672147218,72.59467895828273,Market ATM
ATM_000242,SBI Bank Branch ATM 242,SBI,West Bengal,Kolkata,Kolkata,Area-3,81467,22.60120873234561,88.37775655360073,Bank Branch ATM
ATM_000243,ICICI Bank Hospital ATM 243,ICICI Bank,Maharashtra,Pune,Pune,Area-3,53372,18.552631439498594,73.78404004554133,Hospital ATM
ATM_000244,Axis Bank Market ATM 244,Axis Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-4,80238,12.97891556255627,77.68526696678359,Market ATM
ATM_000245,Union Bank of India Railway Station ATM 245,Union Bank of India,Telangana,Hyderabad,Hyderabad,Area-20,40550,17.361081686818775,78.53308880522903,Railway Station ATM
ATM_000246,Kotak Mahindra Bank Petrol Station ATM 246,Kotak Mahindra Bank,Rajasthan,Jaipur,Jaipur,Area-17,80393,26.830147544314315,75.71103658846583,Petrol Station ATM
ATM_000247,Bank of Baroda Bank Branch ATM 247,Bank of Baroda,Telangana,Hyderabad,Hyderabad,Area-7,61196,17.30288114305557,78.43657049149803,Bank Branch ATM
ATM_000248,Bank of Baroda Standalone Kiosk 248,Bank of Baroda,Delhi,New Delhi,Delhi,Area-26,75937,28.595884377329305,77.22192811464308,Standalone Kiosk
ATM_000249,IndusInd Bank Market ATM 249,IndusInd Bank,Delhi,New Delhi,Delhi,Area-35,67211,28.698923644707726,77.21161749533739,Market ATM
ATM_000250,IndusInd Bank Bank Branch ATM 250,IndusInd Bank,Delhi,New Delhi,Delhi,Area-41,44765,28.552162368144376,77.23204489841015,Bank Branch ATM
ATM_000251,SBI Railway Station ATM 251,SBI,Tamil Nadu,Chennai,Chennai,Area-59,45161,13.078664586084273,80.21148664106292,Railway Station ATM
ATM_000252,Yes Bank Bank Branch ATM 252,Yes Bank,Rajasthan,Jaipur,Jaipur,Area-41,78573,26.91754556525579,75.84934123800754,Bank Branch ATM
ATM_000253,Punjab National Bank Petrol Station ATM 253,Punjab National Bank,Delhi,New Delhi,Delhi,Area-59,65706,28.59003500087372,77.10748043275142,Petrol Station ATM
ATM_000254,IDFC First Bank Standalone Kiosk 254,IDFC First Bank,Maharashtra,Pune,Pune,Area-58,54310,18.586141214442584,73.8633209643092,Standalone Kiosk
ATM_000255,IndusInd Bank Bank Branch ATM 255,IndusInd Bank,Maharashtra,Pune,Pune,Area-50,62168,18.569087377943667,73.8232056252443,Bank Branch ATM
ATM_000256,Kotak Mahindra Bank Bank Branch ATM 256,Kotak Mahindra Bank,West Bengal,Kolkata,Kolkata,Area-21,52633,22.577624027114364,88.36213364962163,Bank Branch ATM
ATM_000257,Canara Bank University ATM 257,Canara Bank,Gujarat,Ahmedabad,Ahmedabad,Area-3,80642,23.07095937889116,72.57221439595183,University ATM
ATM_000258,Bank of Baroda Railway Station ATM 258,Bank of Baroda,Maharashtra,Mumbai City,Mumbai,Area-4,72380,18.981260989880614,72.90490815814297,Railway Station ATM
ATM_000259,SBI Bus Terminal ATM 259,SBI,Maharashtra,Mumbai City,Mumbai,Area-52,42438,19.010062356914624,72.91966136398445,Bus Terminal ATM
ATM_000260,SBI Standalone Kiosk 260,SBI,Telangana,Hyderabad,Hyderabad,Area-51,69140,17.388006452047996,78.48186329252337,Standalone Kiosk
ATM_000261,Punjab National Bank Bank Branch ATM 261,Punjab National Bank,Maharashtra,Thane,Thane,Area-19,77365,19.125844377120593,72.95248669217803,Bank Branch ATM
ATM_000262,IDFC First Bank Residential Complex ATM 262,IDFC First Bank,Gujarat,Ahmedabad,Ahmedabad,Area-44,69893,22.954130941219617,72.50886420637566,Residential Complex ATM
ATM_000263,Punjab National Bank Bank Branch ATM 263,Punjab National Bank,Maharashtra,Nashik,Nashik,Area-27,66253,20.01487594537265,73.84991335636508,Bank Branch ATM
ATM_000264,Bank of Baroda Hospital ATM 264,Bank of Baroda,Maharashtra,Thane,Thane,Area-5,50520,19.220443760328603,72.97929411222275,Hospital ATM
ATM_000265,Kotak Mahindra Bank Mall ATM 265,Kotak Mahindra Bank,Uttar Pradesh,Lucknow,Lucknow,Area-39,82708,26.82514724816523,80.88247661637952,Mall ATM
ATM_000266,Axis Bank Bank Branch ATM 266,Axis Bank,Maharashtra,Thane,Thane,Area-5,66821,19.21401517547751,72.973802396545,Bank Branch ATM
ATM_000267,Bank of Baroda Mall ATM 267,Bank of Baroda,Maharashtra,Nashik,Nashik,Area-8,46172,20.014628105161247,73.7577645110367,Mall ATM
ATM_000268,Canara Bank Residential Complex ATM 268,Canara Bank,Maharashtra,Thane,Thane,Area-29,65632,19.256404256212285,72.91846745817693,Residential Complex ATM
ATM_000269,Yes Bank Market ATM 269,Yes Bank,Maharashtra,Mumbai City,Mumbai,Area-5,51663,19.008909193523575,72.80111197101841,Market ATM
ATM_000270,IDFC First Bank Bank Branch ATM 270,IDFC First Bank,Maharashtra,Mumbai City,Mumbai,Area-21,46277,19.038437560902857,72.86793026398836,Bank Branch ATM
ATM_000271,IDFC First Bank Residential Complex ATM 271,IDFC First Bank,Maharashtra,Mumbai City,Mumbai,Area-45,78127,19.155731492386497,72.8270949138176,Residential Complex ATM
ATM_000272,Kotak Mahindra Bank Bank Branch ATM 272,Kotak Mahindra Bank,Maharashtra,Thane,Navi Mumbai,Area-36,63859,19.064428916845433,72.93007732778716,Bank Branch ATM
ATM_000273,Union Bank of India Bank Branch ATM 273,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-4,70495,19.077681949417233,72.87607908300917,Bank Branch ATM
ATM_000274,HDFC Bank Bank Branch ATM 274,HDFC Bank,Telangana,Hyderabad,Hyderabad,Area-13,53154,17.410875252913286,78.48599128845233,Bank Branch ATM
ATM_000275,HDFC Bank Hospital ATM 275,HDFC Bank,Tamil Nadu,Chennai,Chennai,Area-59,45619,13.019636053497498,80.31559458622979,Hospital ATM
ATM_000276,IndusInd Bank Bank Branch ATM 276,IndusInd Bank,Delhi,New Delhi,Delhi,Area-57,62438,28.597023273398133,77.11780003987255,Bank Branch ATM
ATM_000277,Canara Bank Bank Branch ATM 277,Canara Bank,Maharashtra,Nagpur,Nagpur,Area-55,52172,21.129705186656896,79.04611436138644,Bank Branch ATM
ATM_000278,HDFC Bank Residential Complex ATM 278,HDFC Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-31,45358,13.00417384230831,77.65933942122673,Residential Complex ATM
ATM_000279,Punjab National Bank Standalone Kiosk 279,Punjab National Bank,Rajasthan,Jaipur,Jaipur,Area-26,79393,26.869119923103728,75.73115405365101,Standalone Kiosk
ATM_000280,IndusInd Bank Bus Terminal ATM 280,IndusInd Bank,Gujarat,Ahmedabad,Ahmedabad,Area-45,44616,22.950549862767367,72.609340155417,Bus Terminal ATM
ATM_000281,SBI Standalone Kiosk 281,SBI,Maharashtra,Mumbai City,Mumbai,Area-57,45462,19.002014464640876,72.90279097110268,Standalone Kiosk
ATM_000282,Bank of Baroda Railway Station ATM 282,Bank of Baroda,Maharashtra,Thane,Navi Mumbai,Area-8,71196,19.03694536521229,73.03858919582295,Railway Station ATM
ATM_000283,Yes Bank Market ATM 283,Yes Bank,Maharashtra,Pune,Pune,Area-53,79671,18.519834616676565,73.8386673156273,Market ATM
ATM_000284,IndusInd Bank Bus Terminal ATM 284,IndusInd Bank,Maharashtra,Pune,Pune,Area-37,79755,18.51578977999263,73.84236975313522,Bus Terminal ATM
ATM_000285,Punjab National Bank Standalone Kiosk 285,Punjab National Bank,Telangana,Hyderabad,Hyderabad,Area-9,81556,17.2862589944938,78.46541514469493,Standalone Kiosk
ATM_000286,Yes Bank Petrol Station ATM 286,Yes Bank,Delhi,New Delhi,Delhi,Area-52,40156,28.66852655541211,77.3027254619254,Petrol Station ATM
ATM_000287,Union Bank of India Mall ATM 287,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-2,47192,18.995237451267794,72.8457983336137,Mall ATM
ATM_000288,Punjab National Bank Bank Branch ATM 288,Punjab National Bank,Delhi,New Delhi,Delhi,Area-2,74949,28.624102135450997,77.21745841342091,Bank Branch ATM
ATM_000289,IDFC First Bank Mall ATM 289,IDFC First Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-22,66270,12.93854113542437,77.64852570436264,Mall ATM
ATM_000290,IDFC First Bank Petrol Station ATM 290,IDFC First Bank,Maharashtra,Mumbai City,Mumbai,Area-32,82376,19.06192691446238,72.89309360305955,Petrol Station ATM
ATM_000291,Axis Bank Petrol Station ATM 291,Axis Bank,Gujarat,Ahmedabad,Ahmedabad,Area-26,77718,23.05211136769769,72.54246409685658,Petrol Station ATM
ATM_000292,HDFC Bank Petrol Station ATM 292,HDFC Bank,Maharashtra,Mumbai City,Mumbai,Area-15,58811,19.05109454987699,72.89315951480965,Petrol Station ATM
ATM_000293,IDFC First Bank Residential Complex ATM 293,IDFC First Bank,Uttar Pradesh,Lucknow,Lucknow,Area-39,68919,26.773697567948048,80.88794692682175,Residential Complex ATM
ATM_000294,SBI Hospital ATM 294,SBI,Maharashtra,Mumbai City,Mumbai,Area-29,66455,19.08702709453237,72.86599972706206,Hospital ATM
ATM_000295,IDFC First Bank Residential Complex ATM 295,IDFC First Bank,Gujarat,Ahmedabad,Ahmedabad,Area-8,44992,22.96010614966905,72.60553603203239,Residential Complex ATM
