upi_id,account_id,first_seen,last_seen,linked_case_count,linked_account_count
UPI_000268,ACC_000238,2024-01-21 04:21:04.571300026,2025-05-18 17:07:05.375268274,0,0
UPI_000269,ACC_000239,2025-03-13 22:28:17.653508626,2025-12-20 16:24:03.313707441,0,0
UPI_000270,ACC_000240,2026-04-01 08:23:25.230553061,2026-04-03 16:19:18.937574746,0,0
UPI_000271,ACC_000241,2025-06-10 04:00:38.924219519,2026-01-04 01:49:07.297387658,0,0
UPI_000272,ACC_000242,2025-03-05 11:52:26.357583031,2025-05-02 20:19:15.379202849,0,0
UPI_000273,ACC_000243,2024-02-16 07:05:53.528688312,2026-01-02 14:42:39.073612325,0,0
UPI_000274,ACC_000244,2024-06-30 09:11:16.861123269,2026-06-18 13:58:50.175593219,0,0
UPI_000275,ACC_000245,2025-03-29 03:43:05.962509587,2026-04-18 19:08:01.316578139,0,0
UPI_000276,ACC_000246,2024-02-15 12:07:28.279918259,2024-12-21 17:35:50.066565035,0,0
UPI_000277,ACC_000247,2024-10-18 14:00:57.487839356,2026-03-06 09:42:18.860891172,0,0
UPI_000278,ACC_000248,2025-11-19 16:15:46.888901114,2026-05-20 10:33:25.429149300,0,0
UPI_000279,ACC_000249,2024-03-03 14:14:02.274554037,2025-06-06 06:35:55.412276576,0,0
UPI_000280,ACC_000250,2024-11-02 07:10:31.072805218,2025-09-17 21:28:23.661466143,0,0
UPI_000281,ACC_000251,2024-07-10 03:38:35.086674690,2025-08-27 08:40:06.935998088,0,0
UPI_000282,ACC_000252,2024-09-04 13:37:20.449213639,2025-08-10 21:28:40.658086017,0,0
UPI_000283,ACC_000253,2026-03-02 23:58:59.235211447,2026-05-01 00:32:07.127151290,0,0
UPI_000284,ACC_000254,2026-05-31 04:35:11.579088703,2026-06-19 17:56:45.591253951,0,0
UPI_000285,ACC_000255,2025-07-08 09:48:39.169953786,2025-10-11 19:18:37.804815656,0,0
UPI_000286,ACC_000256,2026-02-17 08:46:11.248797029,2026-04-09 10:45:27.488536856,0,0
UPI_000287,ACC_000256,2026-02-17 08:46:11.248797029,2026-04-09 10:45:27.488536856,0,0
UPI_000288,ACC_000257,2026-04-15 10:26:01.544558764,2026-06-13 23:33:09.566200273,0,0
UPI_000289,ACC_000258,2024-08-23 04:57:06.597361375,2025-06-23 06:04:02.818675615,0,0
UPI_000290,ACC_000259,2024-11-12 10:20:50.039056316,2025-11-28 03:44:08.634649627,0,0
UPI_000291,ACC_000260,2025-10-06 12:53:17.812315732,2025-12-30 08:26:09.583757894,0,0
UPI_000292,ACC_000261,2024-03-21 15:37:32.753698291,2024-05-13 13:57:05.268584992,0,0
UPI_000293,ACC_000262,2025-06-13 15:50:50.648953222,2025-11-08 10:00:31.672949116,0,0
UPI_000294,ACC_000263,2024-03-20 16:48:46.722254477,2026-03-07 13:48:38.887204699,0,0
UPI_000295,ACC_000264,2024-04-07 23:34:12.030472515,2024-05-14 04:49:14.546693580,0,0
UPI_000296,ACC_000265,2024-02-04 05:50:30.863918364,2026-04-11 23:51:22.812346113,0,0
UPI_000297,ACC_000266,2024-04-10 15:26:27.451823132,2025-12-10 21:19:05.907101930,0,0
UPI_000298,ACC_000267,2024-08-23 02:22:06.330096174,2025-02-25 14:22:04.299290379,0,0
UPI_000299,ACC_000268,2025-04-27 02:53:10.466737859,2025-06-28 14:17:40.242768269,0,0
UPI_000300,ACC_000269,2024-09-23 16:05:30.212139584,2025-08-04 17:03:54.499342104,15,10
UPI_000301,ACC_000270,2026-06-19 05:55:34.756482139,2026-06-26 18:04:22.148143358,0,0
UPI_000302,ACC_000271,2024-09-13 10:11:55.292244136,2026-02-09 20:39:57.736464909,0,0
UPI_000303,ACC_000272,2024-06-14 15:49:53.878317498,2024-09-25 09:45:30.208829522,0,0
UPI_000304,ACC_000273,2025-04-07 06:19:34.411232755,2025-07-05 20:21:49.940609457,38,17
UPI_000305,ACC_000274,2026-05-22 13:40:20.012622431,2026-06-03 08:06:07.298925014,0,0
UPI_000306,ACC_000275,2025-03-03 00:00:41.077070162,2025-03-17 04:17:54.390191081,0,0
UPI_000307,ACC_000276,2024-06-14 09:13:34.264440076,2026-01-27 01:20:42.383441960,13,8
UPI_000308,ACC_000276,2024-06-14 09:13:34.264440076,2026-01-27 01:20:42.383441960,9,4
UPI_000309,ACC_000277,2024-08-27 20:17:55.487848043,2025-01-19 15:59:55.183640465,40,14
UPI_000310,ACC_000277,2024-08-27 20:17:55.487848043,2025-01-19 15:59:55.183640465,40,15
UPI_000311,ACC_000278,2026-06-23 22:55:23.998433977,2026-06-26 12:39:45.489712483,0,0
UPI_000312,ACC_000279,2026-02-22 17:32:48.518897101,2026-05-04 18:43:52.803482539,56,24
UPI_000313,ACC_000280,2025-11-04 06:09:48.324248791,2026-01-09 22:26:21.282592601,0,0
UPI_000314,ACC_000281,2025-08-13 22:32:30.823513411,2025-11-28 22:59:54.718365451,0,0
UPI_000315,ACC_000282,2024-06-01 03:01:39.670156147,2025-02-23 15:40:09.473476196,0,0
UPI_000316,ACC_000283,2025-12-11 17:01:02.239193313,2026-04-03 14:35:26.457142921,0,0
UPI_000317,ACC_000284,2025-03-25 11:41:31.140776165,2026-04-19 01:34:15.169835125,0,0
UPI_000318,ACC_000285,2024-12-15 17:23:30.565798711,2025-01-19 19:24:12.320048128,0,0
UPI_000319,ACC_000286,2024-11-10 02:23:36.318508204,2024-12-06 16:55:58.441243846,0,0
UPI_000320,ACC_000287,2025-01-26 15:15:23.199390322,2026-06-14 03:38:21.968776855,0,0
UPI_000321,ACC_000288,2024-06-10 18:54:07.546647714,2025-01-30 06:37:36.297406852,0,0
UPI_000322,ACC_000289,2024-09-27 12:02:25.761667889,2025-05-10 20:22:45.067107870,0,0
UPI_000323,ACC_000290,2025-04-10 09:29:57.323753946,2025-05-30 19:45:45.440958424,0,0
UPI_000324,ACC_000291,2026-03-19 11:07:40.902671993,2026-05-08 14:53:52.223444118,0,0
UPI_000325,ACC_000292,2024-09-25 21:09:22.754988588,2025-05-25 07:41:17.003436812,0,0
UPI_000326,ACC_000293,2025-07-30 05:06:59.972952507,2026-04-24 06:14:52.758115234,0,0
UPI_000327,ACC_000293,2025-07-30 05:06:59.972952507,2026-04-24 06:14:52.758115234,0,0
UPI_000328,ACC_000294,2024-11-12 19:41:21.223623652,2025-05-15 09:55:52.480168454,0,0
UPI_000329,ACC_000295,2025-12-08 05:11:44.318823993,2026-06-13 03:04:32.543546093,0,0
UPI_000330,ACC_000296,2024-05-13 23:12:14.892729951,2025-07-21 06:18:14.749011177,0,0
UPI_000331,ACC_000297,2025-01-25 15:13:47.842610255,2025-09-18 20:29:19.278851337,0,0
UPI_000332,ACC_000298,2025-09-29 23:29:40.063347295,2025-11-17 13:33:28.537063338,0,0
UPI_000333,ACC_000299,2024-01-10 11:42:45.476767993,2026-03-20 01:09:57.022967203,0,0
UPI_000334,ACC_000300,2025-12-03 09:20:34.552763872,2026-02-12 17:18:21.104707608,0,0
UPI_000335,ACC_000301,2025-03-17 18:37:05.313987173,2026-02-12 04:24:44.017823691,0,0
UPI_000336,ACC_000302,2025-11-26 10:09:09.540060110,2025-12-07 08:39:52.501509269,0,0
UPI_000337,ACC_000303,2024-03-09 08:22:28.975724394,2024-08-06 13:12:31.856900667,0,0
UPI_000338,ACC_000304,2024-09-05 06:31:14.349781178,2026-06-01 15:35:02.029100848,0,0
UPI_000339,ACC_000305,2025-03-03 08:27:15.105441749,2025-10-14 10:11:41.664460285,0,0
UPI_000340,ACC_000306,2025-07-29 22:04:31.526159002,2025-07-31 04:19:55.478014542,0,0
UPI_000341,ACC_000307,2024-05-22 03:45:08.116330244,2026-02-11 03:26:57.535575600,4,5
UPI_000342,ACC_000308,2025-12-15 07:17:34.110295601,2026-04-23 13:12:30.324074802,0,0
UPI_000343,ACC_000309,2026-02-27 02:50:19.063116059,2026-05-25 17:28:56.286187349,0,0
UPI_000344,ACC_000310,2024-03-16 11:03:16.276432552,2025-01-23 22:35:27.444777174,0,0
UPI_000345,ACC_000311,2026-06-16 18:36:07.779209405,2026-06-29 19:55:07.383242377,0,0
UPI_000346,ACC_000312,2024-09-07 03:45:39.869945772,2025-09-02 10:26:01.790708659,0,0
UPI_000347,ACC_000313,2024-01-08 07:51:45.493653666,2025-07-30 16:22:31.427419480,0,0
UPI_000348,ACC_000314,2024-06-02 12:52:37.853586150,2025-04-03 20:02:15.069363297,0,0
UPI_000349,ACC_000315,2026-02-10 07:44:55.003770068,2026-04-06 13:45:50.570586902,0,0
UPI_000350,ACC_000315,2026-02-10 07:44:55.003770068,2026-04-06 13:45:50.570586902,0,0
UPI_000351,ACC_000316,2026-06-18 08:41:56.588766217,2026-06-29 22:29:10.577453891,0,0
UPI_000352,ACC_000317,2026-03-03 06:36:16.446365207,2026-04-02 13:52:48.067915214,0,0
UPI_000353,ACC_000318,2025-11-23 21:02:45.756732821,2026-06-01 18:38:17.289410321,0,0
UPI_000354,ACC_000319,2024-08-20 02:04:31.125585291,2025-01-24 17:40:27.123921935,0,0
UPI_000355,ACC_000320,2025-12-26 20:27:52.361948378,2026-06-02 17:35:05.351979073,0,0
UPI_000356,ACC_000321,2024-02-25 00:09:43.332479712,2026-03-12 08:16:55.002913138,0,0
UPI_000357,ACC_000322,2024-09-16 10:31:42.741434757,2025-08-28 18:31:53.662012200,0,0
UPI_000358,ACC_000323,2024-06-21 19:44:26.880923940,2024-10-10 05:31:44.504670021,0,0
UPI_000359,ACC_000324,2026-06-08 02:06:05.166268215,2026-06-14 15:56:00.653024377,0,0
UPI_000360,ACC_000325,2025-09-13 10:08:58.789611071,2026-01-23 21:02:34.414172590,0,0
UPI_000361,ACC_000326,2026-06-20 11:23:59.152325705,2026-06-24 12:44:13.911249455,0,0
UPI_000362,ACC_000327,2024-04-17 13:50:57.884025222,2024-09-29 22:41:53.160748997,0,0
UPI_000363,ACC_000328,2024-06-13 04:24:53.768153312,2026-01-11 15:11:51.808648809,0,0
UPI_000364,ACC_000329,2024-07-16 13:55:19.790892780,2025-12-11 21:01:26.578219970,0,0
UPI_000365,ACC_000330,2024-01-02 11:55:02.506503496,2025-11-05 01:07:56.131615304,0,0
UPI_000366,ACC_000331,2024-06-02 09:41:52.220628751,2025-11-06 13:53:39.688234058,0,0
UPI_000367,ACC_000332,2025-08-18 17:20:19.478677265,2026-05-15 02:35:47.686546710,0,0
UPI_000368,ACC_000333,2025-03-04 20:25:09.791987367,2025-12-22 13:58:38.639662486,0,0
UPI_000369,ACC_000334,2026-06-20 15:06:00.685358465,2026-06-20 23:27:00.306683519,0,0
UPI_000370,ACC_000335,2025-08-25 23:29:29.767672196,2025-10-15 10:48:24.121980950,0,0
UPI_000371,ACC_000336,2024-06-10 02:40:01.482514909,2025-03-30 08:38:12.677873048,0,0
UPI_000372,ACC_000337,2025-06-21 07:50:28.995011397,2025-07-09 03:10:10.365009085,0,0
UPI_000373,ACC_000338,2026-04-30 00:47:52.118970320,2026-05-07 03:03:22.170507762,0,0
UPI_000374,ACC_000339,2025-05-18 00:59:53.918880410,2025-06-04 18:26:16.156884656,0,0
UPI_000375,ACC_000340,2024-02-28 19:22:34.474749601,2025-09-29 23:00:39.749564667,5,6
UPI_000376,ACC_000341,2024-05-18 16:17:23.335996157,2024-12-07 03:32:47.660262728,0,0
UPI_000377,ACC_000342,2025-02-12 06:17:34.375327095,2026-04-20 13:15:22.284483388,0,0
UPI_000378,ACC_000343,2024-11-22 11:09:51.389385305,2024-12-11 16:16:51.517295066,0,0
UPI_000379,ACC_000344,2026-06-10 01:07:37.185950845,2026-06-17 07:19:20.784035614,0,0
UPI_000380,ACC_000345,2026-05-12 13:37:41.031901047,2026-05-21 08:41:36.095882659,0,0
UPI_000381,ACC_000346,2026-04-01 14:37:06.446688205,2026-06-12 15:18:44.329525395,0,0
UPI_000382,ACC_000347,2024-03-30 16:27:12.114152457,2024-04-30 18:18:08.948601865,0,0
UPI_000383,ACC_000348,2024-05-13 22:28:18.328722239,2024-05-31 12:17:55.596012191,0,0
UPI_000384,ACC_000349,2024-01-27 07:18:35.284579745,2026-04-04 16:32:39.468964272,0,0
UPI_000385,ACC_000350,2024-05-12 01:23:23.036120031,2024-10-21 09:40:29.607076621,0,0
UPI_000386,ACC_000351,2024-04-21 18:04:50.794405617,2024-08-28 12:07:38.244291067,0,0
UPI_000387,ACC_000352,2026-04-29 22:57:00.939276025,2026-05-07 04:18:17.608170944,40,13
UPI_000388,ACC_000353,2025-06-09 04:34:47.833878733,2025-07-27 02:49:21.063909493,0,0
UPI_000389,ACC_000354,2025-11-03 05:21:24.627606429,2026-04-12 04:37:13.176387117,0,0
UPI_000390,ACC_000355,2025-01-03 12:09:16.562918436,2025-09-26 16:53:36.381339478,0,0
UPI_000391,ACC_000356,2024-09-04 04:22:09.073181454,2025-06-28 21:03:55.150790755,0,0
UPI_000392,ACC_000357,2024-05-19 02:44:07.999625411,2024-11-18 15:00:53.627711304,0,0
UPI_000393,ACC_000358,2024-10-23 04:28:14.246489719,2025-04-19 13:11:54.383373532,0,0
UPI_000394,ACC_000359,2025-06-21 16:21:04.146932922,2025-12-18 06:23:08.017362451,0,0
UPI_000395,ACC_000360,2024-05-04 13:20:02.786087994,2025-08-09 17:55:25.869195261,0,0
UPI_000396,ACC_000361,2026-04-02 01:40:36.287765473,2026-05-11 02:20:20.225497356,0,0
UPI_000397,ACC_000362,2024-11-20 02:06:50.038727045,2026-05-30 06:17:39.520405408,0,0
UPI_000398,ACC_000363,2025-04-20 08:03:16.352737851,2025-12-03 03:14:52.720503103,0,0
UPI_000399,ACC_000364,2025-12-04 21:39:39.985058017,2026-04-29 18:46:19.663587763,0,0
UPI_000400,ACC_000365,2025-04-29 01:39:17.615100138,2026-04-04 17:08:50.442517111,0,0
UPI_000401,ACC_000366,2025-05-15 16:46:36.150636539,2026-02-19 19:58:57.341349705,0,0
UPI_000402,ACC_000367,2024-04-24 09:20:19.497817751,2025-08-01 14:00:57.889034863,0,0
UPI_000403,ACC_000368,2024-01-29 23:18:08.711605630,2025-02-05 20:50:12.619693619,0,0
UPI_000404,ACC_000368,2024-01-29 23:18:08.711605630,2025-02-05 20:50:12.619693619,0,0
UPI_000405,ACC_000369,2025-06-25 01:26:58.109546714,2025-11-25 14:53:16.782254266,0,0
UPI_000406,ACC_000370,2025-05-25 08:54:42.983719088,2025-11-29 11:37:38.141551439,0,0
UPI_000407,ACC_000371,2024-03-07 08:50:40.848748517,2026-05-23 04:16:59.432539082,0,0
UPI_000408,ACC_000372,2025-10-02 09:14:00.567589536,2026-01-08 02:38:49.722287005,0,0
UPI_000409,ACC_000373,2025-05-19 02:21:51.096016340,2025-11-20 01:10:08.881843705,0,0
UPI_000410,ACC_000374,2025-12-29 00:41:30.131631516,2026-02-17 17:50:02.179208120,0,0
UPI_000411,ACC_000375,2025-08-31 15:13:03.219587751,2026-05-11 22:39:02.047045054,0,0
UPI_000412,ACC_000376,2026-04-02 20:00:08.448879614,2026-05-14 08:30:14.048914161,0,0
UPI_000413,ACC_000377,2026-04-14 05:23:00.025295541,2026-06-17 17:09:25.449771938,0,0
UPI_000414,ACC_000378,2024-05-27 07:02:46.793473629,2024-11-07 09:05:18.137252851,0,0
UPI_000415,ACC_000378,2024-05-27 07:02:46.793473629,2024-11-07 09:05:18.137252851,0,0
UPI_000416,ACC_000379,2024-02-23 22:34:53.780615805,2025-12-30 13:04:35.142838192,0,0
UPI_000417,ACC_000380,2025-03-05 19:50:46.828301147,2026-06-14 19:35:27.630971761,0,0
UPI_000418,ACC_000381,2025-05-18 03:21:17.946568877,2026-06-09 07:08:33.126097406,0,0
UPI_000419,ACC_000382,2024-11-17 12:33:05.780408747,2025-03-14 08:56:37.350190183,0,0
UPI_000420,ACC_000383,2024-02-12 08:36:18.729401050,2025-08-14 21:39:14.054981553,0,0
UPI_000421,ACC_000384,2024-07-18 21:32:25.756322771,2026-01-18 00:56:17.795445410,0,0
UPI_000422,ACC_000384,2024-07-18 21:32:25.756322771,2026-01-18 00:56:17.795445410,0,0
UPI_000423,ACC_000385,2024-12-15 01:21:39.565543726,2026-02-12 14:35:50.640296288,0,0
UPI_000424,ACC_000386,2025-03-15 20:06:41.590388305,2025-06-02 09:13:45.863608443,0,0
UPI_000425,ACC_000387,2024-04-26 18:20:09.165620623,2024-07-15 15:38:25.166203098,0,0
UPI_000426,ACC_000388,2026-06-26 06:15:16.640507221,2026-06-28 07:11:30.443959522,0,0
UPI_000427,ACC_000389,2026-02-27 23:01:33.868187279,2026-03-10 12:19:23.124988559,0,0
UPI_000428,ACC_000390,2026-04-29 06:47:14.911946401,2026-06-29 20:28:25.504708459,0,0
UPI_000429,ACC_000391,2025-12-30 13:28:50.256957278,2026-01-20 20:42:49.821293780,0,0
UPI_000430,ACC_000392,2024-05-15 00:45:37.671087500,2025-03-16 00:36:37.359224712,0,0
UPI_000431,ACC_000393,2025-02-09 03:49:16.472931422,2026-01-14 09:43:14.887130448,0,0
UPI_000432,ACC_000394,2024-04-30 16:31:20.985766217,2024-07-13 03:28:21.881759074,0,0
UPI_000433,ACC_000394,2024-04-30 16:31:20.985766217,2024-07-13 03:28:21.881759074,0,0
UPI_000434,ACC_000395,2026-03-02 20:02:08.427707613,2026-06-29 07:50:53.804522507,67,25
UPI_000435,ACC_000396,2024-11-18 17:29:57.206114609,2025-07-23 01:09:28.254795600,0,0
UPI_000436,ACC_000397,2024-09-22 14:27:20.089621045,2026-05-09 02:37:38.257897678,0,0
UPI_000437,ACC_000398,2024-11-14 03:48:35.818458568,2025-09-16 05:22:12.487174220,0,0
UPI_000438,ACC_000399,2025-06-05 15:09:00.149896167,2026-02-11 05:29:49.830508058,0,0
UPI_000439,ACC_000400,2025-11-15 14:17:29.890148833,2025-12-17 23:13:27.188679020,0,0
UPI_000440,ACC_000401,2024-05-30 18:06:53.671611167,2024-08-27 04:49:27.812081604,0,0
UPI_000441,ACC_000402,2025-07-31 10:52:51.776787013,2025-11-13 18:56:51.284258869,0,0
UPI_000442,ACC_000403,2024-05-11 03:16:12.133727734,2026-01-03 06:08:58.543112097,0,0
UPI_000443,ACC_000404,2026-05-07 21:08:37.275860012,2026-05-22 20:56:17.803426992,0,0
UPI_000444,ACC_000405,2025-01-16 19:06:27.490415771,2025-10-04 19:33:10.432810390,0,0
UPI_000445,ACC_000406,2025-09-05 19:23:05.012255013,2026-03-15 08:08:47.773853049,0,0
UPI_000446,ACC_000407,2024-06-13 08:26:29.533068497,2025-06-13 15:58:48.349476688,0,0
UPI_000447,ACC_000408,2025-06-06 00:32:36.744126149,2026-05-21 09:06:44.603394093,0,0
UPI_000448,ACC_000409,2024-07-15 08:16:48.804570414,2026-06-08 16:42:38.462033523,0,0
UPI_000449,ACC_000410,2026-01-02 12:40:12.869372323,2026-03-17 04:56:31.050032527,0,0
UPI_000450,ACC_000411,2026-02-05 19:52:30.866496049,2026-05-24 04:21:45.323675051,0,0
UPI_000451,ACC_000412,2026-02-11 02:26:33.627952814,2026-04-22 12:59:53.829663989,0,0
UPI_000452,ACC_000413,2025-10-23 18:04:28.300678909,2025-12-20 02:00:11.541427705,0,0
UPI_000453,ACC_000414,2025-02-15 13:49:55.476434626,2026-01-16 17:33:55.943335365,0,0
UPI_000454,ACC_000415,2026-02-04 04:32:41.703029998,2026-03-29 06:08:00.478731439,0,0
UPI_000455,ACC_000416,2025-12-08 14:20:51.043552406,2026-06-04 22:29:12.604005848,165,63
UPI_000456,ACC_000417,2026-05-18 16:34:34.420994565,2026-06-18 22:21:28.265335316,0,0
UPI_000457,ACC_000418,2026-03-22 15:42:01.068026543,2026-05-20 00:21:25.839698937,0,0
UPI_000458,ACC_000419,2025-02-22 23:18:00.900808074,2026-01-18 00:31:03.915079620,0,0
UPI_000459,ACC_000420,2024-03-18 10:33:27.648567129,2024-12-25 18:24:01.939787866,0,0
UPI_000460,ACC_000421,2024-03-26 16:49:19.065771094,2024-11-20 23:05:08.921779578,0,0
UPI_000461,ACC_000422,2024-04-13 19:44:53.921931459,2026-04-03 19:04:22.375283322,0,0
UPI_000462,ACC_000422,2024-04-13 19:44:53.921931459,2026-04-03 19:04:22.375283322,0,0
UPI_000463,ACC_000423,2025-01-13 19:51:37.018565618,2025-03-30 05:50:57.434061990,0,0
UPI_000464,ACC_000424,2025-03-03 01:29:45.487600110,2025-08-30 08:18:30.058184768,0,0
UPI_000465,ACC_000425,2025-01-14 19:44:06.789428920,2026-01-04 07:34:15.006109816,70,19
UPI_000466,ACC_000425,2025-01-14 19:44:06.789428920,2026-01-04 07:34:15.006109816,60,21
UPI_000467,ACC_000426,2026-05-26 03:27:29.705619916,2026-06-12 05:39:40.969880598,0,0
UPI_000468,ACC_000427,2024-12-27 22:51:46.477216836,2025-08-25 16:34:53.249820852,0,0
UPI_000469,ACC_000428,2024-04-16 09:51:00.431831053,2025-10-22 02:13:04.070930533,0,0
UPI_000470,ACC_000429,2025-06-13 19:49:14.552367516,2026-06-29 12:20:00.913412379,0,0
UPI_000471,ACC_000430,2025-04-01 07:22:37.302089788,2025-08-13 01:48:54.191033334,0,0
UPI_000472,ACC_000431,2026-05-09 06:27:36.017895281,2026-06-19 04:06:19.174053718,0,0
UPI_000473,ACC_000432,2026-02-12 00:53:58.876619473,2026-04-12 14:04:31.668845949,0,0
UPI_000474,ACC_000433,2024-10-11 02:33:54.430594210,2026-03-03 00:18:40.592555367,0,0
UPI_000475,ACC_000434,2026-04-19 22:00:22.080765501,2026-06-08 14:40:35.614335811,0,0
UPI_000476,ACC_000435,2024-08-20 10:43:22.692985155,2025-02-22 07:10:19.220486285,0,0
UPI_000477,ACC_000436,2024-06-20 10:36:13.029612821,2025-05-23 13:41:12.081574001,0,0
UPI_000478,ACC_000437,2025-03-02 06:36:03.512724168,2026-04-11 00:14:14.696178693,0,0
UPI_000479,ACC_000438,2024-02-18 05:23:09.067938704,2025-01-14 07:45:13.602261074,0,0
UPI_000480,ACC_000439,2025-04-15 20:28:59.663708903,2025-05-23 11:21:04.673236039,0,0
UPI_000481,ACC_000440,2024-11-02 22:59:34.217498001,2024-11-24 20:20:43.922020915,0,0
UPI_000482,ACC_000441,2025-09-25 11:32:09.890499517,2025-10-26 09:15:49.027129712,0,0
UPI_000483,ACC_000442,2025-10-23 04:04:44.011373438,2026-06-17 10:08:40.989316048,6,4
UPI_000484,ACC_000443,2025-01-29 06:59:15.058833443,2025-08-06 04:48:52.670654616,0,0
UPI_000485,ACC_000443,2025-01-29 06:59:15.058833443,2025-08-06 04:48:52.670654616,0,0
UPI_000486,ACC_000444,2026-01-14 19:09:17.327430867,2026-02-21 07:41:56.771720704,0,0
UPI_000487,ACC_000445,2025-09-08 03:07:20.782730617,2026-06-20 00:14:23.273540689,0,0
UPI_000488,ACC_000446,2025-11-19 09:20:21.033492699,2025-12-01 15:42:38.412793620,0,0
UPI_000489,ACC_000447,2025-01-22 20:41:28.676793765,2026-02-17 20:55:29.080757325,0,0
UPI_000490,ACC_000448,2024-04-10 09:05:43.920817545,2025-05-28 08:55:30.561333437,0,0
UPI_000491,ACC_000449,2025-08-30 13:55:35.159109689,2025-10-21 00:21:46.091149571,0,0
UPI_000492,ACC_000450,2025-08-14 16:50:26.642106012,2025-12-24 06:17:33.452112888,0,0
UPI_000493,ACC_000450,2025-08-14 16:50:26.642106012,2025-12-24 06:17:33.452112888,0,0
UPI_000494,ACC_000451,2025-05-04 06:37:14.819696583,2025-06-29 01:20:34.953218461,0,0
UPI_000495,ACC_000452,2024-12-10 12:14:07.307112552,2026-04-09 09:07:38.420825329,0,0
UPI_000496,ACC_000453,2025-12-22 20:05:33.169368580,2026-01-30 01:15:09.836040993,0,0
UPI_000497,ACC_000454,2025-11-08 19:33:44.295237720,2025-12-26 13:07:49.505328598,0,0
UPI_000498,ACC_000455,2024-11-13 21:23:36.663099125,2024-11-14 04:40:23.676937125,0,0
UPI_000499,ACC_000456,2025-03-25 19:27:43.158981048,2025-07-01 17:27:45.032596897,0,0
UPI_000500,ACC_000457,2024-12-05 23:01:52.491894659,2025-04-09 17:45:35.392401214,0,0
UPI_000501,ACC_000458,2024-07-19 23:12:45.110473983,2025-04-26 08:56:08.510001146,0,0
UPI_000502,ACC_000459,2025-05-09 15:20:00.945476934,2026-05-17 23:43:58.789214762,0,0
UPI_000503,ACC_000460,2025-03-04 12:03:55.349900447,2025-04-11 08:55:51.113672777,8,4
UPI_000504,ACC_000461,2026-06-10 13:03:15.556742698,2026-06-19 21:41:28.390645179,0,0
UPI_000505,ACC_000461,2026-06-10 13:03:15.556742698,2026-06-19 21:41:28.390645179,0,0
UPI_000506,ACC_000462,2024-11-06 08:19:39.059580423,2025-08-09 06:51:27.828362525,0,0
UPI_000507,ACC_000463,2024-02-15 17:36:37.946354966,2024-06-21 19:51:34.078829277,0,0
UPI_000508,ACC_000464,2024-10-30 12:06:54.928697456,2025-10-20 12:48:48.970360277,0,0
UPI_000509,ACC_000465,2024-09-28 20:47:24.119554371,2025-02-20 17:23:09.111865840,0,0
UPI_000510,ACC_000466,2025-05-17 21:33:01.721987128,2025-12-28 03:54:47.164457255,6,5
UPI_000511,ACC_000466,2025-05-17 21:33:01.721987128,2025-12-28 03:54:47.164457255,5,5
UPI_000512,ACC_000467,2024-09-07 10:41:09.754513010,2024-11-04 06:03:01.169573350,0,0
UPI_000513,ACC_000468,2024-10-24 17:52:53.691654600,2026-02-10 15:15:52.213627371,0,0
UPI_000514,ACC_000469,2025-04-12 15:57:25.128560871,2025-09-12 03:30:33.030562863,0,0
UPI_000515,ACC_000470,2025-10-29 22:10:29.135412909,2026-03-10 16:06:00.823821802,0,0
UPI_000516,ACC_000471,2026-01-30 13:09:08.492918611,2026-03-10 19:41:06.587883661,0,0
UPI_000517,ACC_000472,2024-01-16 15:14:45.098169849,2024-12-04 01:44:21.397200903,0,0
UPI_000518,ACC_000473,2025-10-19 07:20:01.650893167,2026-03-12 14:13:02.902578567,3,3
UPI_000519,ACC_000474,2024-11-29 09:00:12.804747622,2025-12-24 20:52:11.690044695,0,0
UPI_000520,ACC_000475,2024-12-01 20:17:32.913888443,2024-12-15 01:23:25.773966884,0,0
UPI_000521,ACC_000476,2024-02-24 08:03:57.264619572,2026-04-12 12:57:41.239936951,0,0
UPI_000522,ACC_000476,2024-02-24 08:03:57.264619572,2026-04-12 12:57:41.239936951,0,0
