complaint_id,cluster_id,chain_accounts,cashout_account_id,pattern_used
CASE_001093,CLUSTER_0026,ACC_000833|ACC_001293|ACC_001238,ACC_001238,A
CASE_001094,CLUSTER_0020,ACC_001682|ACC_000775|ACC_000023|ACC_000480,ACC_000480,B
CASE_001095,CLUSTER_0020,ACC_001644|ACC_000023|ACC_000480|ACC_000775,ACC_000775,B
CASE_001096,CLUSTER_0020,ACC_000538|ACC_000775|ACC_000480,ACC_000480,B
CASE_001097,CLUSTER_0025,ACC_001127|ACC_001288|ACC_000093|ACC_000467|ACC_000093,ACC_000093,D
CASE_001098,CLUSTER_0020,ACC_000929|ACC_000023|ACC_000775,ACC_000775,E
CASE_001099,CLUSTER_0019,ACC_001018|ACC_001690|ACC_000932|ACC_001690,ACC_001690,E
CASE_001100,CLUSTER_0012,ACC_000868|ACC_000139|ACC_000767,ACC_000767,A
CASE_001101,CLUSTER_0027,ACC_001058|ACC_000694|ACC_000652|ACC_001117,ACC_001117,D
CASE_001102,CLUSTER_0023,ACC_000617|ACC_000366|ACC_000287|ACC_000267|ACC_000533,ACC_000533,D
CASE_001103,CLUSTER_0008,ACC_001783|ACC_001647|ACC_001507,ACC_001507,A
CASE_001104,CLUSTER_0010,ACC_000954|ACC_000052|ACC_001350,ACC_001350,A
CASE_001105,CLUSTER_0020,ACC_001662|ACC_000480|ACC_000023|ACC_000775,ACC_000775,B
CASE_001106,CLUSTER_0021,ACC_001549|ACC_000404|ACC_000659,ACC_000659,A
CASE_001107,CLUSTER_0013,ACC_000235|ACC_001300|ACC_000011,ACC_000011,D
CASE_001108,CLUSTER_0001,ACC_000695|ACC_000091|ACC_000524|ACC_000068,ACC_000068,A
CASE_001109,CLUSTER_0021,ACC_000171|ACC_000404|ACC_000659,ACC_000659,D
CASE_001110,CLUSTER_0010,ACC_001793|ACC_001350|ACC_000052,ACC_000052,B
CASE_001111,CLUSTER_0020,ACC_000936|ACC_000480|ACC_000775|ACC_000023,ACC_000023,E
CASE_001112,CLUSTER_0025,ACC_000596|ACC_000467|ACC_001625|ACC_000467|ACC_001625,ACC_001625,D
CASE_001113,CLUSTER_0020,ACC_000550|ACC_000775|ACC_000480,ACC_000480,A
CASE_001114,CLUSTER_0010,ACC_001291|ACC_000052|ACC_001350,ACC_001350,A
CASE_001115,CLUSTER_0020,ACC_000427|ACC_000775|ACC_000023|ACC_000480,ACC_000480,B
CASE_001116,CLUSTER_0008,ACC_000133|ACC_001647|ACC_001507,ACC_001507,B
CASE_001117,CLUSTER_0023,ACC_001584|ACC_000267|ACC_001335,ACC_001335,A
CASE_001118,CLUSTER_0020,ACC_000844|ACC_000775|ACC_000023|ACC_000480,ACC_000480,B
CASE_001119,CLUSTER_0015,ACC_001751|ACC_001267|ACC_001050,ACC_001050,A
CASE_001120,CLUSTER_0020,ACC_000719|ACC_000023|ACC_000775,ACC_000775,A
CASE_001121,CLUSTER_0010,ACC_000158|ACC_001350|ACC_000052,ACC_000052,A
CASE_001122,CLUSTER_0013,ACC_000700|ACC_000011|ACC_001300,ACC_001300,D
CASE_001123,CLUSTER_0013,ACC_000551|ACC_000011|ACC_001300,ACC_001300,A
CASE_001124,CLUSTER_0021,ACC_001441|ACC_000659|ACC_000404,ACC_000404,B
CASE_001125,CLUSTER_0020,ACC_000846|ACC_000023|ACC_000775|ACC_000023,ACC_000023,B
CASE_001126,CLUSTER_0008,ACC_000289|ACC_001647|ACC_001507,ACC_001507,A
CASE_001127,CLUSTER_0025,ACC_001642|ACC_001625|ACC_001288,ACC_001288,A
CASE_001128,CLUSTER_0012,ACC_001653|ACC_001308|ACC_000139|ACC_000767,ACC_000767,A
CASE_001129,CLUSTER_0025,ACC_000526|ACC_000093|ACC_001288,ACC_001288,A
CASE_001130,CLUSTER_0013,ACC_001171|ACC_000011|ACC_001300,ACC_001300,D
CASE_001131,CLUSTER_0020,ACC_001314|ACC_000480|ACC_000023|ACC_000480,ACC_000480,D
CASE_001132,CLUSTER_0020,ACC_001791|ACC_000775|ACC_000023,ACC_000023,B
CASE_001133,CLUSTER_0021,ACC_000815|ACC_000659|ACC_000404,ACC_000404,D
CASE_001134,CLUSTER_0012,ACC_000306|ACC_000139|ACC_001308,ACC_001308,A
CASE_001135,CLUSTER_0021,ACC_000106|ACC_000404|ACC_000659,ACC_000659,E
CASE_001136,CLUSTER_0017,ACC_000900|ACC_001768|ACC_000819,ACC_000819,B
CASE_001137,CLUSTER_0023,ACC_000229|ACC_001335|ACC_000366|ACC_000287|ACC_000533,ACC_000533,D
CASE_001138,CLUSTER_0020,ACC_000872|ACC_000480|ACC_000023|ACC_000480,ACC_000480,B
CASE_001139,CLUSTER_0023,ACC_000462|ACC_001335|ACC_000533,ACC_000533,D
CASE_001140,CLUSTER_0025,ACC_000913|ACC_000093|ACC_000467|ACC_001625|ACC_001288,ACC_001288,A
CASE_001141,CLUSTER_0017,ACC_001522|ACC_001296|ACC_000819|ACC_001768,ACC_001768,D
CASE_001142,CLUSTER_0010,ACC_001480|ACC_000052|ACC_001350,ACC_001350,D
CASE_001143,CLUSTER_0008,ACC_001756|ACC_001647|ACC_001507,ACC_001507,B
CASE_001144,CLUSTER_0013,ACC_001309|ACC_001300|ACC_000011,ACC_000011,B
CASE_001145,CLUSTER_0020,ACC_000717|ACC_000023|ACC_000775,ACC_000775,A
CASE_001146,CLUSTER_0023,ACC_001732|ACC_000267|ACC_000366|ACC_000267,ACC_000267,B
CASE_001147,CLUSTER_0021,ACC_000717|ACC_000404|ACC_000659,ACC_000659,A
CASE_001148,CLUSTER_0010,ACC_001281|ACC_001350|ACC_000052,ACC_000052,B
CASE_001149,CLUSTER_0020,ACC_000762|ACC_000775|ACC_000480,ACC_000480,B
CASE_001150,CLUSTER_0023,ACC_000102|ACC_001335|ACC_000533|ACC_000267,ACC_000267,D
CASE_001151,CLUSTER_0023,ACC_001241|ACC_000267|ACC_000287|ACC_000267,ACC_000267,D
CASE_001152,CLUSTER_0020,ACC_000242|ACC_000023|ACC_000480,ACC_000480,E
CASE_001153,CLUSTER_0010,ACC_000989|ACC_001350|ACC_000052,ACC_000052,E
CASE_001154,CLUSTER_0017,ACC_001113|ACC_001768|ACC_001296|ACC_001768,ACC_001768,A
CASE_001155,CLUSTER_0001,ACC_001141|ACC_000068|ACC_000524|ACC_000068,ACC_000068,A
CASE_001156,CLUSTER_0023,ACC_000168|ACC_000287|ACC_000366|ACC_000267,ACC_000267,E
CASE_001157,CLUSTER_0015,ACC_000968|ACC_001267|ACC_001050,ACC_001050,B
CASE_001158,CLUSTER_0010,ACC_000345|ACC_000052|ACC_001350,ACC_001350,B
CASE_001159,CLUSTER_0011,ACC_000688|ACC_000961|ACC_000190,ACC_000190,D
CASE_001160,CLUSTER_0001,ACC_000252|ACC_000524|ACC_000068|ACC_000524,ACC_000524,B
CASE_001161,CLUSTER_0025,ACC_000108|ACC_001625|ACC_001288|ACC_000467|ACC_001288,ACC_001288,A
CASE_001162,CLUSTER_0001,ACC_001500|ACC_000068|ACC_000524|ACC_000068,ACC_000068,D
CASE_001163,CLUSTER_0013,ACC_000038|ACC_000011|ACC_001300,ACC_001300,E
CASE_001164,CLUSTER_0021,ACC_000702|ACC_000404|ACC_000659,ACC_000659,D
CASE_001165,CLUSTER_0025,ACC_000824|ACC_001288|ACC_000093|ACC_000467|ACC_001288,ACC_001288,D
CASE_001166,CLUSTER_0026,ACC_000168|ACC_001629|ACC_001293|ACC_001238,ACC_001238,A
CASE_001167,CLUSTER_0012,ACC_001172|ACC_000139|ACC_000767,ACC_000767,B
CASE_001168,CLUSTER_0001,ACC_000993|ACC_000524|ACC_000091|ACC_000068,ACC_000068,A
CASE_001169,CLUSTER_0023,ACC_000312|ACC_000287|ACC_001335|ACC_000287|ACC_000533,ACC_000533,A
CASE_001170,CLUSTER_0020,ACC_000540|ACC_000023|ACC_000480,ACC_000480,E
CASE_001171,CLUSTER_0017,ACC_001536|ACC_001296|ACC_001768,ACC_001768,B
CASE_001172,CLUSTER_0023,ACC_001543|ACC_000287|ACC_000533,ACC_000533,D
CASE_001173,CLUSTER_0027,ACC_000527|ACC_000694|ACC_000880|ACC_000652,ACC_000652,D
CASE_001174,CLUSTER_0011,ACC_000783|ACC_000190|ACC_000961,ACC_000961,D
CASE_001175,CLUSTER_0021,ACC_001301|ACC_000404|ACC_000659,ACC_000659,B
CASE_001176,CLUSTER_0020,ACC_000832|ACC_000023|ACC_000775,ACC_000775,A
CASE_001177,CLUSTER_0021,ACC_001163|ACC_000659|ACC_000404,ACC_000404,A
CASE_001178,CLUSTER_0020,ACC_000804|ACC_000480|ACC_000775|ACC_000023,ACC_000023,B
CASE_001179,CLUSTER_0026,ACC_000006|ACC_001365|ACC_001629|ACC_001349,ACC_001349,A
CASE_001180,CLUSTER_0012,ACC_001648|ACC_000139|ACC_000767|ACC_001308,ACC_001308,A
CASE_001181,CLUSTER_0025,ACC_000199|ACC_000093|ACC_001625|ACC_000467,ACC_000467,D
CASE_001182,CLUSTER_0021,ACC_001447|ACC_000404|ACC_000659,ACC_000659,A
CASE_001183,CLUSTER_0025,ACC_000774|ACC_001625|ACC_000467,ACC_000467,A
CASE_001184,CLUSTER_0023,ACC_000062|ACC_000366|ACC_000533|ACC_000287|ACC_001335,ACC_001335,A
CASE_001185,CLUSTER_0021,ACC_000446|ACC_000659|ACC_000404,ACC_000404,B
CASE_001186,CLUSTER_0005,ACC_000824|ACC_001788|ACC_000309|ACC_001788,ACC_001788,B
CASE_001187,CLUSTER_0021,ACC_000006|ACC_000404|ACC_000659,ACC_000659,B
CASE_001188,CLUSTER_0011,ACC_000488|ACC_000190|ACC_000961,ACC_000961,D
CASE_001189,CLUSTER_0013,ACC_000223|ACC_000011|ACC_001300,ACC_001300,D
CASE_001190,CLUSTER_0015,ACC_001104|ACC_001050|ACC_001267,ACC_001267,B
CASE_001191,CLUSTER_0025,ACC_001355|ACC_001288|ACC_000093|ACC_001625|ACC_000467,ACC_000467,D
CASE_001192,CLUSTER_0025,ACC_000444|ACC_000093|ACC_001288|ACC_000467|ACC_001625,ACC_001625,A
CASE_001193,CLUSTER_0023,ACC_001488|ACC_000533|ACC_000366|ACC_000287|ACC_001335,ACC_001335,B
CASE_001194,CLUSTER_0010,ACC_000126|ACC_000052|ACC_001350,ACC_001350,D
CASE_001195,CLUSTER_0015,ACC_000701|ACC_001267|ACC_001050,ACC_001050,E
CASE_001196,CLUSTER_0001,ACC_001345|ACC_000524|ACC_000068|ACC_000524,ACC_000524,D
CASE_001197,CLUSTER_0025,ACC_000178|ACC_000093|ACC_001288|ACC_001625,ACC_001625,A
CASE_001198,CLUSTER_0010,ACC_001677|ACC_001350|ACC_000052,ACC_000052,A
CASE_001199,CLUSTER_0021,ACC_001144|ACC_000659|ACC_000404,ACC_000404,A
CASE_001200,CLUSTER_0020,ACC_000006|ACC_000480|ACC_000775|ACC_000023,ACC_000023,B
