complaint_id,complaint_timestamp,incident_timestamp,fraud_type,channel,reported_loss_amount,victim_state,victim_district,victim_city,victim_area,victim_pincode,victim_lat,victim_lon,victim_rural_urban,victim_bank,device_type,is_otp_shared,clicked_malicious_link,urgency_score,account_age_months,num_transactions,fraud_description_category
CASE_000098,2024-03-13 05:23:35.469426515,2024-03-13 04:21:39.613133401,Impersonation (Digital Arrest/Officer),Net Banking,98742.92,Maharashtra,Pune,Pune,Area-48,76661,18.514001859769298,73.85642961793208,Semi-Urban,Canara Bank,Android,0,1,0.337,38,5,Impersonation (Digital Arrest/Officer)
CASE_000099,2026-04-07 03:24:40.266859921,2026-04-07 01:13:17.439271122,Remote Access Scam,IMPS,28155.68,Gujarat,Ahmedabad,Ahmedabad,Area-33,68801,23.025063625708505,72.56905968225412,Rural,Bank of Baroda,Desktop,0,0,0.481,111,7,Remote Access Scam
CASE_000100,2025-08-09 00:36:30.418965112,2025-08-08 20:17:38.662819192,UPI Fraud,UPI,3422.83,Karnataka,Bengaluru Urban,Bengaluru,Area-37,51295,12.986897356184256,77.53706980052156,Urban,Bank of Baroda,Android,0,0,0.519,62,1,UPI Fraud
CASE_000101,2025-02-19 21:57:12.848589406,2025-02-19 16:46:59.729117408,Impersonation (Digital Arrest/Officer),Net Banking,11352.24,Maharashtra,Mumbai City,Mumbai,Area-41,82700,18.956632248914794,72.87862936937915,Semi-Urban,Punjab National Bank,Android,0,1,0.635,44,3,Impersonation (Digital Arrest/Officer)
CASE_000102,2025-08-24 06:05:46.919085233,2025-08-23 23:30:58.862962857,UPI Fraud,UPI,6132.37,Tamil Nadu,Chennai,Chennai,Area-40,52680,13.074800770527935,80.30357482128238,Urban,Axis Bank,iOS,1,1,0.225,226,4,UPI Fraud
CASE_000103,2026-03-11 22:46:46.677845454,2026-03-11 19:25:30.869233444,OTP Fraud,Card,12190.48,Gujarat,Surat,Surat,Area-44,56872,21.203279921648463,72.90634670827663,Urban,Axis Bank,Android,1,0,0.516,145,5,OTP Fraud
CASE_000104,2025-03-10 19:20:47.835414598,2025-03-10 15:54:34.960100442,OTP Fraud,UPI,8651.95,Gujarat,Ahmedabad,Ahmedabad,Area-2,61382,23.089263802802563,72.5018783962889,Urban,Kotak Mahindra Bank,iOS,0,0,0.187,39,5,OTP Fraud
CASE_000105,2025-04-29 04:04:32.575153541,2025-04-29 00:48:46.440743685,Investment Scam,UPI,10063.37,Maharashtra,Pune,Pune,Area-26,69774,18.518364058973678,73.84830087667031,Urban,HDFC Bank,Android,0,1,0.387,26,4,Investment Scam
CASE_000106,2025-02-16 10:19:03.984859999,2025-02-16 04:18:35.771404810,Marketplace Fraud (OLX/e-commerce),NEFT,1999.46,Maharashtra,Mumbai City,Mumbai,Area-50,56776,19.057401278015305,72.86811073272234,Semi-Urban,ICICI Bank,Android,0,1,0.418,75,5,Marketplace Fraud (OLX/e-commerce)
CASE_000107,2024-03-07 08:22:22.907132225,2024-03-07 03:08:20.202506219,Loan App Scam,UPI,1574.4,Gujarat,Surat,Surat,Area-26,50315,21.202724772076753,72.79811281135771,Urban,ICICI Bank,Android,1,0,0.372,200,6,Loan App Scam
CASE_000108,2025-12-18 02:02:21.082648344,2025-12-18 00:30:04.518503151,UPI Fraud,IMPS,500.0,Uttar Pradesh,Lucknow,Lucknow,Area-9,75658,26.9120483463179,81.01645797437197,Semi-Urban,Punjab National Bank,Desktop,0,0,0.708,35,4,UPI Fraud
CASE_000109,2024-04-25 08:39:41.399230261,2024-04-25 03:51:58.906746600,Phishing,UPI,9417.74,Karnataka,Bengaluru Urban,Bengaluru,Area-40,41706,12.94718159612019,77.53911298733615,Semi-Urban,Canara Bank,iOS,0,0,0.43,178,6,Phishing
CASE_000110,2024-12-25 16:37:23.930640856,2024-12-25 10:52:43.337797020,Impersonation (Digital Arrest/Officer),UPI,355710.63,Telangana,Hyderabad,Hyderabad,Area-18,53346,17.405600238582245,78.58839912404697,Urban,Canara Bank,iOS,1,0,0.643,26,6,Impersonation (Digital Arrest/Officer)
CASE_000111,2024-12-18 15:33:23.969850027,2024-12-18 09:29:40.906922605,UPI Fraud,UPI,71428.87,Delhi,New Delhi,Delhi,Area-31,58506,28.699074683195906,77.30077688624206,Urban,Punjab National Bank,Android,1,0,0.189,81,1,UPI Fraud
CASE_000112,2024-09-12 06:31:55.425355032,2024-09-12 02:48:42.761463977,Phishing,Wallet,3711.74,Delhi,New Delhi,Delhi,Area-31,78491,28.51380063218034,77.23403040341319,Urban,HDFC Bank,iOS,1,0,0.487,125,4,Phishing
CASE_000113,2025-01-01 19:59:20.311752741,2025-01-01 16:24:56.882000029,Phishing,Net Banking,12838.5,Maharashtra,Mumbai City,Mumbai,Area-42,52795,18.97409770252685,72.96991533591279,Urban,Canara Bank,Android,0,0,0.5,31,2,Phishing
CASE_000114,2025-07-17 03:01:37.053914739,2025-07-17 00:09:04.281845108,Marketplace Fraud (OLX/e-commerce),UPI,1383.38,Maharashtra,Mumbai City,Mumbai,Area-55,63100,19.171056195721597,72.83873324360752,Rural,ICICI Bank,iOS,0,0,0.344,95,8,Marketplace Fraud (OLX/e-commerce)
CASE_000115,2024-10-10 19:16:52.391606628,2024-10-10 16:10:19.898793876,Investment Scam,Card,8179.96,Maharashtra,Pune,Pune,Area-41,67550,18.468777708640275,73.96526325671513,Semi-Urban,ICICI Bank,Android,0,1,0.833,65,4,Investment Scam
CASE_000116,2024-06-06 12:51:08.171768614,2024-06-06 03:48:03.621006418,Card Fraud,Net Banking,3446.6,Gujarat,Ahmedabad,Ahmedabad,Area-59,64265,23.067108560342636,72.45920563363943,Semi-Urban,Canara Bank,iOS,1,1,0.486,12,8,Card Fraud
CASE_000117,2026-03-03 03:02:22.474880079,2026-03-02 23:51:04.499031156,Phishing,NEFT,8495.24,Maharashtra,Thane,Thane,Area-2,60681,19.217572684245066,72.87359414035149,Urban,ICICI Bank,Android,1,1,0.562,1,4,Phishing
CASE_000118,2026-06-03 11:55:54.391157003,2026-06-03 10:17:06.203315079,UPI Fraud,ATM,8097.37,Maharashtra,Pune,Pune,Area-47,69711,18.466967111312712,73.757291441198,Semi-Urban,Axis Bank,Android,0,1,0.525,35,6,UPI Fraud
CASE_000119,2025-02-21 22:15:16.798917592,2025-02-21 18:28:36.210834742,Fake Customer Care,Card,15682.39,Karnataka,Bengaluru Urban,Bengaluru,Area-25,82550,13.082437783125087,77.53244293955306,Semi-Urban,Canara Bank,iOS,1,1,0.584,179,3,Fake Customer Care
CASE_000120,2024-10-25 03:03:30.742619010,2024-10-24 21:57:32.366527289,UPI Fraud,Net Banking,20527.86,Maharashtra,Pune,Pune,Area-44,58587,18.466632913449892,73.89373122460525,Urban,ICICI Bank,Android,0,0,0.302,10,4,UPI Fraud
CASE_000121,2024-02-13 12:02:21.493707881,2024-02-13 06:08:53.334755541,UPI Fraud,Net Banking,6832.4,Maharashtra,Thane,Thane,Area-6,54383,19.151953110242594,73.03647114759328,Urban,Punjab National Bank,Android,1,0,0.296,121,4,UPI Fraud
CASE_000122,2024-02-03 14:57:48.109751717,2024-02-03 13:43:19.502033525,Phishing,ATM,11329.13,Karnataka,Bengaluru Urban,Bengaluru,Area-32,69381,13.008535873549366,77.65511905765773,Urban,SBI,Desktop,0,1,0.692,6,3,Phishing
CASE_000123,2024-12-24 05:49:07.724681062,2024-12-23 21:58:19.030047853,Remote Access Scam,Net Banking,5348.61,Delhi,New Delhi,Delhi,Area-2,72769,28.5953655686369,77.3382925615611,Urban,Canara Bank,Android,0,0,0.426,52,7,Remote Access Scam
CASE_000124,2026-04-27 15:46:42.229326429,2026-04-27 10:48:41.357276335,Phishing,UPI,2480.87,Telangana,Hyderabad,Hyderabad,Area-40,80218,17.427436832212766,78.44482388585742,Semi-Urban,Axis Bank,iOS,0,0,0.98,43,4,Phishing
CASE_000125,2025-10-27 23:45:51.846937780,2025-10-27 16:12:41.734554499,UPI Fraud,ATM,1902.89,Uttar Pradesh,Lucknow,Lucknow,Area-13,55793,26.73735802030772,80.96609813099356,Urban,Bank of Baroda,iOS,1,1,0.871,82,7,UPI Fraud
CASE_000126,2024-11-14 05:16:41.166766924,2024-11-14 04:25:35.667086247,Phishing,ATM,22236.33,Maharashtra,Thane,Thane,Area-9,58688,19.159646082897936,73.07416306486536,Urban,Punjab National Bank,iOS,0,0,0.566,178,4,Phishing
CASE_000127,2026-06-01 03:35:14.177477628,2026-05-31 21:22:01.344650090,Phishing,Net Banking,7507.15,Uttar Pradesh,Lucknow,Lucknow,Area-5,71895,26.874168217343193,81.08859701665261,Rural,Axis Bank,Android,0,1,0.537,101,5,Phishing
CASE_000128,2025-01-25 15:32:59.547915553,2025-01-25 14:21:46.068419866,UPI Fraud,Net Banking,1263.66,Uttar Pradesh,Lucknow,Lucknow,Area-16,49333,26.81321214567371,80.94975739611206,Urban,Axis Bank,iOS,1,0,0.866,4,4,UPI Fraud
CASE_000129,2024-09-09 06:11:43.011455531,2024-09-09 03:47:47.595341954,Impersonation (Digital Arrest/Officer),IMPS,25854.02,Gujarat,Ahmedabad,Ahmedabad,Area-57,60555,23.00256164254337,72.46948365989486,Urban,SBI,Android,1,0,0.703,35,4,Impersonation (Digital Arrest/Officer)
CASE_000130,2025-01-23 14:52:03.620305797,2025-01-23 09:47:14.433552049,UPI Fraud,NEFT,2505.63,Telangana,Hyderabad,Hyderabad,Area-59,78135,17.36162694050958,78.591046889978,Rural,ICICI Bank,Android,1,1,0.549,73,2,UPI Fraud
CASE_000131,2024-07-11 18:15:47.289406088,2024-07-11 17:10:52.013188271,Phishing,Net Banking,67624.59,Telangana,Hyderabad,Hyderabad,Area-5,50920,17.39113203412414,78.35427521042804,Rural,Axis Bank,iOS,1,1,0.323,67,4,Phishing
CASE_000132,2026-03-17 21:31:46.039857514,2026-03-17 19:36:21.858012706,Remote Access Scam,UPI,9424.64,Telangana,Hyderabad,Hyderabad,Area-58,66707,17.3009866996933,78.39320255377956,Semi-Urban,ICICI Bank,Desktop,1,0,0.768,135,6,Remote Access Scam
CASE_000133,2024-11-25 01:31:45.075612385,2024-11-25 00:41:35.732300572,Card Fraud,UPI,27228.54,Tamil Nadu,Chennai,Chennai,Area-35,50659,13.100822454378967,80.19333704576455,Urban,ICICI Bank,Android,1,0,0.174,84,1,Card Fraud
CASE_000134,2025-08-22 14:49:13.452071730,2025-08-22 09:50:00.382933833,Phishing,UPI,36068.3,Maharashtra,Mumbai City,Mumbai,Area-20,55758,19.075552695289286,72.96051010887646,Rural,Bank of Baroda,Android,0,0,0.483,178,4,Phishing
CASE_000135,2024-12-20 11:38:36.887141860,2024-12-20 10:07:40.638565574,Phishing,UPI,3808.11,Gujarat,Surat,Surat,Area-56,43355,21.154831278119573,72.81332074428995,Semi-Urban,Kotak Mahindra Bank,iOS,0,0,0.933,61,4,Phishing
CASE_000136,2026-04-01 14:29:33.011402771,2026-04-01 11:27:20.600510672,Phishing,IMPS,11836.72,Telangana,Hyderabad,Hyderabad,Area-15,67642,17.459919024123238,78.60026519005548,Semi-Urban,Canara Bank,Android,0,0,0.446,163,6,Phishing
CASE_000137,2025-08-08 09:03:22.436922557,2025-08-08 05:00:45.919837937,Marketplace Fraud (OLX/e-commerce),UPI,12735.39,West Bengal,Kolkata,Kolkata,Area-11,76820,22.550006035217297,88.39208051654116,Urban,Canara Bank,iOS,0,0,0.872,25,6,Marketplace Fraud (OLX/e-commerce)
CASE_000138,2025-03-20 22:53:09.579743427,2025-03-20 19:08:21.584797189,UPI Fraud,Net Banking,11238.5,Delhi,New Delhi,Delhi,Area-14,40181,28.598190428532043,77.09888173067661,Urban,Bank of Baroda,Android,0,0,0.784,237,1,UPI Fraud
CASE_000139,2024-04-30 12:40:34.636032199,2024-04-30 09:10:25.961450826,UPI Fraud,NEFT,14723.66,Maharashtra,Mumbai City,Mumbai,Area-9,55961,19.003209704200238,72.79393981648896,Semi-Urban,Axis Bank,Android,0,0,0.462,236,5,UPI Fraud
CASE_000140,2026-04-01 19:00:11.948440719,2026-04-01 15:30:21.299762145,Investment Scam,Net Banking,8023.83,Karnataka,Bengaluru Urban,Bengaluru,Area-29,60901,12.99429209943247,77.65118055892438,Semi-Urban,Bank of Baroda,iOS,0,0,0.507,66,3,Investment Scam
CASE_000141,2025-05-13 04:29:47.845675123,2025-05-13 03:36:14.428418398,UPI Fraud,UPI,18204.79,Karnataka,Bengaluru Urban,Bengaluru,Area-9,42965,12.989561911463719,77.57184076487813,Urban,HDFC Bank,Feature Phone,1,0,0.31,56,3,UPI Fraud
CASE_000142,2024-09-16 18:54:08.577729187,2024-09-16 16:23:53.522982359,UPI Fraud,Wallet,5797.72,Delhi,New Delhi,Delhi,Area-14,42826,28.638013895883017,77.21856904310934,Urban,Kotak Mahindra Bank,Android,1,0,0.585,1,9,UPI Fraud
CASE_000143,2026-03-10 22:28:04.737886506,2026-03-10 18:59:36.825649515,UPI Fraud,UPI,14536.19,Maharashtra,Nagpur,Nagpur,Area-22,77364,21.05015971278379,79.01830707045227,Semi-Urban,Punjab National Bank,Desktop,1,0,0.898,234,2,UPI Fraud
CASE_000144,2024-02-19 17:29:12.722999333,2024-02-19 14:17:07.816384795,Remote Access Scam,Wallet,49009.74,Maharashtra,Pune,Pune,Area-39,52622,18.589064804013788,73.84931289928652,Urban,HDFC Bank,Android,1,1,0.698,10,2,Remote Access Scam
CASE_000145,2024-10-13 05:42:45.126204285,2024-10-13 02:58:39.793777518,Impersonation (Digital Arrest/Officer),UPI,57832.65,Karnataka,Bengaluru Urban,Bengaluru,Area-51,71208,12.959657193656245,77.59214182152839,Urban,Axis Bank,Android,0,1,0.589,1,3,Impersonation (Digital Arrest/Officer)
CASE_000146,2025-05-04 02:54:51.595515210,2025-05-04 01:12:58.189981520,Remote Access Scam,Net Banking,26144.09,Delhi,New Delhi,Delhi,Area-5,50777,28.644230776364843,77.1041720753378,Urban,ICICI Bank,Android,0,1,0.524,24,7,Remote Access Scam
CASE_000147,2024-11-05 17:23:17.583716750,2024-11-05 13:42:02.315702010,Card Fraud,Card,26074.3,Gujarat,Surat,Surat,Area-38,74238,21.14226059589377,72.81068837764911,Urban,ICICI Bank,Android,0,0,0.26,71,4,Card Fraud
CASE_000148,2025-03-10 11:30:48.813359614,2025-03-10 07:19:03.934572048,Phishing,Net Banking,23215.2,Maharashtra,Thane,Navi Mumbai,Area-7,78879,19.057444969751618,72.9071170235975,Semi-Urban,SBI,iOS,0,1,0.696,234,4,Phishing
CASE_000149,2024-08-28 21:08:58.060435705,2024-08-28 19:00:37.947472673,Fake Customer Care,Card,61535.7,Maharashtra,Nagpur,Nagpur,Area-59,77316,21.122415117757182,79.05100804919181,Urban,SBI,Android,0,0,0.616,40,5,Fake Customer Care
CASE_000150,2024-04-28 18:03:20.909982298,2024-04-28 12:08:12.120564708,Card Fraud,UPI,12393.27,Maharashtra,Nashik,Nashik,Area-17,68244,19.987716442061807,73.76294765881569,Urban,ICICI Bank,Android,1,0,0.759,137,9,Card Fraud
CASE_000151,2024-02-03 21:44:06.272317129,2024-02-03 13:46:43.992187846,OTP Fraud,Card,11853.19,Karnataka,Bengaluru Urban,Bengaluru,Area-51,48163,12.973193566434862,77.6062534718452,Rural,ICICI Bank,Android,0,1,0.361,156,4,OTP Fraud
CASE_000152,2024-05-23 17:52:00.916985703,2024-05-23 14:47:04.182860654,Card Fraud,UPI,35869.33,Karnataka,Bengaluru Urban,Bengaluru,Area-46,61739,12.968049137618937,77.52375763691869,Semi-Urban,Canara Bank,iOS,0,0,0.162,192,2,Card Fraud
CASE_000153,2026-05-18 04:47:24.580424425,2026-05-18 03:13:21.297498539,Phishing,NEFT,6347.93,Telangana,Hyderabad,Hyderabad,Area-20,48267,17.389622580969245,78.55034208504279,Urban,ICICI Bank,Desktop,0,1,0.45,168,3,Phishing
CASE_000154,2025-06-08 05:41:00.923631422,2025-06-08 04:36:50.786188014,Phishing,Card,2506.18,Gujarat,Surat,Surat,Area-20,51277,21.27097846099671,72.81788881151874,Urban,ICICI Bank,Android,0,1,0.362,236,7,Phishing
CASE_000155,2025-03-21 12:59:43.873757721,2025-03-21 10:37:27.044677675,Investment Scam,Net Banking,59594.36,Maharashtra,Nashik,Nashik,Area-19,75252,20.006234185306315,73.85596275421558,Semi-Urban,Canara Bank,Android,1,0,0.181,159,5,Investment Scam
CASE_000156,2024-12-16 05:46:13.886474163,2024-12-16 02:51:23.121288043,UPI Fraud,UPI,7890.18,Tamil Nadu,Chennai,Chennai,Area-28,51374,13.086582764553198,80.31823283853953,Urban,Kotak Mahindra Bank,Feature Phone,1,0,0.48,202,5,UPI Fraud
CASE_000157,2025-10-07 09:54:52.737935802,2025-10-07 08:53:53.058410652,Investment Scam,Net Banking,9177.25,Maharashtra,Mumbai City,Mumbai,Area-27,48946,19.098310611721743,72.84867474637637,Urban,SBI,Android,1,1,0.217,77,5,Investment Scam
CASE_000158,2024-05-08 18:48:41.230931561,2024-05-08 16:29:49.852358969,UPI Fraud,Card,17164.46,Maharashtra,Pune,Pune,Area-39,49537,18.522055982888876,73.89630185725848,Urban,SBI,iOS,1,0,0.884,98,5,UPI Fraud
CASE_000159,2024-09-08 19:00:47.289716926,2024-09-08 13:18:12.334888201,UPI Fraud,UPI,47774.45,Delhi,New Delhi,Delhi,Area-28,64334,28.533429960108894,77.31853344654527,Urban,SBI,iOS,0,0,0.334,177,4,UPI Fraud
CASE_000160,2025-08-20 12:59:27.681138145,2025-08-20 12:38:38.199581847,Marketplace Fraud (OLX/e-commerce),IMPS,1153.56,Maharashtra,Mumbai City,Mumbai,Area-47,60253,19.0710844686235,72.85467604594005,Semi-Urban,Axis Bank,Desktop,0,0,0.595,210,4,Marketplace Fraud (OLX/e-commerce)
CASE_000161,2025-03-12 13:29:32.052569759,2025-03-12 10:15:47.762249127,Remote Access Scam,UPI,54849.27,Telangana,Hyderabad,Hyderabad,Area-28,60116,17.457437208647207,78.60425322225004,Urban,Punjab National Bank,Android,1,1,0.734,2,6,Remote Access Scam
CASE_000162,2025-12-02 15:13:01.275208555,2025-12-02 13:18:11.778485455,Impersonation (Digital Arrest/Officer),UPI,1700.78,Tamil Nadu,Chennai,Chennai,Area-19,58428,13.106589067442405,80.30885255419732,Urban,ICICI Bank,Android,0,0,0.438,104,6,Impersonation (Digital Arrest/Officer)
CASE_000163,2026-03-28 09:23:33.573146907,2026-03-28 06:24:34.661765769,Phishing,IMPS,7009.31,West Bengal,Kolkata,Kolkata,Area-20,55198,22.560699223183775,88.36500738367093,Urban,SBI,Android,0,1,0.267,192,1,Phishing
CASE_000164,2026-01-20 10:27:32.020504971,2026-01-20 02:13:06.015820891,Impersonation (Digital Arrest/Officer),UPI,209858.11,Karnataka,Bengaluru Urban,Bengaluru,Area-44,82124,12.972930631615831,77.6290598200271,Urban,HDFC Bank,Android,0,1,0.742,28,4,Impersonation (Digital Arrest/Officer)
CASE_000165,2024-06-16 22:23:44.026439689,2024-06-16 19:31:02.872547921,Fake Customer Care,UPI,8276.41,Telangana,Hyderabad,Hyderabad,Area-9,46192,17.385710380515658,78.49493813557525,Urban,Punjab National Bank,Android,1,0,0.561,85,3,Fake Customer Care
CASE_000166,2024-03-24 10:28:30.090463868,2024-03-24 07:54:18.826422690,Remote Access Scam,IMPS,19667.42,Delhi,New Delhi,Delhi,Area-17,82386,28.72048094964997,77.21605570319603,Semi-Urban,ICICI Bank,Feature Phone,0,0,0.357,132,5,Remote Access Scam
CASE_000167,2024-06-03 13:24:56.695079172,2024-06-03 08:38:57.445140986,Impersonation (Digital Arrest/Officer),IMPS,64136.71,Maharashtra,Mumbai City,Mumbai,Area-19,58775,19.028443151361802,72.93098306669452,Urban,SBI,Android,1,1,0.237,20,6,Impersonation (Digital Arrest/Officer)
CASE_000168,2025-12-14 22:50:21.419744436,2025-12-14 19:06:54.148130789,Investment Scam,UPI,5242.96,Maharashtra,Mumbai City,Mumbai,Area-39,42160,19.057064638570882,72.9215217458974,Urban,Bank of Baroda,Android,0,0,0.228,219,4,Investment Scam
CASE_000169,2026-04-12 15:14:31.879787993,2026-04-12 12:00:10.586407036,Phishing,UPI,11785.37,Tamil Nadu,Chennai,Chennai,Area-8,47710,13.17045740959695,80.28856576747579,Urban,Punjab National Bank,Android,0,0,0.485,88,3,Phishing
CASE_000170,2026-04-23 05:50:09.022245980,2026-04-23 02:00:50.556517705,Remote Access Scam,Net Banking,19118.68,Madhya Pradesh,Indore,Indore,Area-27,82657,22.657929354833495,75.79393369821747,Semi-Urban,Axis Bank,Android,0,0,0.674,188,4,Remote Access Scam
CASE_000171,2024-09-28 22:58:28.119005333,2024-09-28 16:11:24.067663521,Loan App Scam,Card,122830.02,Maharashtra,Mumbai City,Mumbai,Area-40,77892,18.987129391831758,72.78168906761486,Urban,Canara Bank,Android,0,1,0.336,103,3,Loan App Scam
CASE_000172,2026-02-04 18:41:04.180907744,2026-02-04 13:13:25.999998383,Investment Scam,Net Banking,8896.81,Karnataka,Bengaluru Urban,Bengaluru,Area-55,51265,13.08885743576956,77.65196303356095,Rural,Kotak Mahindra Bank,Android,0,1,0.939,97,5,Investment Scam
CASE_000173,2025-05-03 14:41:17.408892928,2025-05-03 12:15:13.455803238,Investment Scam,Card,22767.05,West Bengal,Kolkata,Kolkata,Area-26,46814,22.534988780456068,88.45480754560211,Semi-Urban,SBI,iOS,1,0,0.556,231,5,Investment Scam
CASE_000174,2026-01-19 21:28:25.268173145,2026-01-19 13:31:15.500226736,Investment Scam,IMPS,12476.12,Gujarat,Ahmedabad,Ahmedabad,Area-58,68877,23.09956148086287,72.48532807037472,Urban,Canara Bank,iOS,0,0,0.388,205,6,Investment Scam
CASE_000175,2025-05-14 15:27:34.670597984,2025-05-14 13:26:56.089666836,Investment Scam,Wallet,11102.33,Karnataka,Bengaluru Urban,Bengaluru,Area-36,61977,12.878472269417239,77.54035449838366,Semi-Urban,SBI,Android,0,0,0.414,124,6,Investment Scam
CASE_000176,2024-05-13 01:02:19.154326166,2024-05-12 21:48:33.686102303,Social Engineering (Romance/Job),Net Banking,68411.09,Telangana,Hyderabad,Hyderabad,Area-46,78826,17.328505998269957,78.52324603504438,Urban,Axis Bank,iOS,0,1,0.605,111,3,Social Engineering (Romance/Job)
CASE_000177,2024-03-13 07:33:47.119262410,2024-03-13 04:03:22.552783927,Remote Access Scam,UPI,18344.83,Tamil Nadu,Chennai,Chennai,Area-15,74211,12.989782307041047,80.29195888089909,Rural,Canara Bank,Android,0,0,0.421,187,3,Remote Access Scam
CASE_000178,2026-05-22 02:59:02.775150455,2026-05-22 00:38:22.121926799,Phishing,UPI,5908.73,Rajasthan,Jaipur,Jaipur,Area-55,72951,26.91514057491884,75.79875483403505,Rural,Canara Bank,Android,1,1,0.059,164,2,Phishing
CASE_000179,2025-01-23 05:08:15.653260039,2025-01-22 21:44:49.537752151,Phishing,UPI,6159.06,Maharashtra,Thane,Thane,Area-16,52832,19.25713221353522,72.87771626001548,Urban,SBI,Desktop,0,1,0.334,235,5,Phishing
CASE_000180,2024-11-15 10:02:11.871279776,2024-11-15 07:47:00.168125845,Investment Scam,Net Banking,18642.76,Uttar Pradesh,Lucknow,Lucknow,Area-9,55290,26.95816109069331,80.87126065449664,Semi-Urban,SBI,Desktop,1,0,0.359,80,2,Investment Scam
CASE_000181,2024-11-20 16:55:10.412324796,2024-11-20 14:12:38.323347621,UPI Fraud,Wallet,5877.09,Maharashtra,Mumbai City,Mumbai,Area-5,71248,19.085721068126112,72.87123240453586,Urban,HDFC Bank,Android,0,1,0.635,27,2,UPI Fraud
CASE_000182,2024-12-11 11:01:57.265961820,2024-12-11 05:01:19.100998994,Impersonation (Digital Arrest/Officer),Net Banking,6896.23,Gujarat,Ahmedabad,Ahmedabad,Area-39,60941,23.040922104290193,72.69252406743335,Urban,ICICI Bank,Android,0,1,0.457,47,6,Impersonation (Digital Arrest/Officer)
CASE_000183,2026-05-10 23:28:56.581084615,2026-05-10 21:24:38.322294518,OTP Fraud,UPI,7445.74,Maharashtra,Mumbai City,Mumbai,Area-38,46239,19.02904271580265,73.0015062831832,Semi-Urban,ICICI Bank,Android,1,0,0.18,127,3,OTP Fraud
CASE_000184,2024-02-27 03:56:59.879822675,2024-02-27 02:58:23.156338933,Remote Access Scam,Card,11999.97,Maharashtra,Thane,Navi Mumbai,Area-12,80798,19.049277006049437,73.05706784876705,Rural,Axis Bank,Android,0,0,0.466,75,4,Remote Access Scam
CASE_000185,2024-04-18 14:27:13.933105213,2024-04-18 11:09:21.554375719,UPI Fraud,ATM,4300.23,Maharashtra,Mumbai City,Mumbai,Area-52,59464,19.051056035300398,72.94794657934212,Urban,ICICI Bank,iOS,1,1,0.278,194,1,UPI Fraud
CASE_000186,2025-12-20 10:12:29.342796102,2025-12-20 08:56:26.644182540,Card Fraud,UPI,15258.85,Delhi,New Delhi,Delhi,Area-17,81750,28.551567436463287,77.33293115366591,Semi-Urban,Punjab National Bank,Android,0,0,0.65,210,3,Card Fraud
CASE_000187,2025-05-15 13:25:56.585477870,2025-05-15 12:17:20.827178858,Card Fraud,IMPS,16751.49,Maharashtra,Nagpur,Nagpur,Area-36,79182,21.058835621378908,78.98494067080023,Semi-Urban,Kotak Mahindra Bank,Desktop,0,1,0.372,45,5,Card Fraud
CASE_000188,2024-04-27 02:41:05.533700044,2024-04-27 02:19:39.633809716,Phishing,NEFT,5901.71,Maharashtra,Thane,Thane,Area-31,62751,19.224697393464062,72.99510111852193,Urban,Punjab National Bank,iOS,1,0,0.354,237,2,Phishing
